planner_type, total_time, solved, process_time, path_simplify_time, path_simplify_smoothness, path_simplify_length, path_simplify_correct, path_simplify_clearance, path_plan_time, path_plan_smoothness, path_plan_length, path_plan_correct, path_plan_clearance, path_interpolate_time, path_interpolate_smoothness, path_interpolate_length, path_interpolate_correct, path_interpolate_clearance, param_temp_change_factor, param_range, param_min_temperature, param_max_states_failed, param_k_constant, param_frontier_threshold, param_frontier_node_ratio, goal_name
right_arm_TRRT, 23.063223962, 1, 0.13963622, 0.457529, 0.631172224372, 15.3605996777, 0, 0.032102911096, 22.466016, 5.21736252065, 36.1695937538, 1, 0.0613585866076, 4.2742e-05, 0.583356146768, 15.3605996777, 0, 0.0372924757454, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.oven_01
right_arm_TRRT, 4.550454984, 1, 0.105668943, 0.00788, 0.0, 7.52789814068, 1, 0.0867586871609, 4.436801, 5.24850119276, 12.5171803011, 1, 0.0527981822105, 0.000105041, 6.26949474798e-16, 7.52789814068, 1, 0.0497428561451, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 17.431928043, 1, 0.098776652, 0.008426, 0.0, 7.55994686066, 1, 0.0867529930547, 17.32462, 5.57695037061, 15.4790621038, 1, 0.0590174105462, 0.000105391, 5.74703686231e-16, 7.55994686066, 1, 0.0495741617702, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 1.915679986, 1, 0.113320942, 0.008432, 0.0, 7.53336500746, 1, 0.0867286585271, 1.793819, 3.81793733634, 9.92450987413, 1, 0.0548159342936, 0.000108044, 2.87351842849e-16, 7.53336500746, 1, 0.0494184210513, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 0.816590995, 1, 0.114377456, 0.151696, 0.00160849677266, 7.99734863229, 1, 0.0816765688407, 0.550491, 4.43873238149, 13.6976777102, 1, 0.0668311742234, 2.6539e-05, 0.00156616791022, 7.99734863229, 1, 0.081548527574, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 0.962414423, 1, 0.093467889, 0.007918, 0.0, 7.53928151723, 1, 0.0867444137111, 0.86092, 4.79739023645, 15.2422542007, 1, 0.050919741625, 0.000108534, 2.61228947324e-16, 7.53928151723, 1, 0.0494602854528, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 0.874984243, 1, 0.101173246, 0.007839, 0.0, 7.51748761831, 1, 0.0868363045156, 0.765865, 4.20031480281, 12.2258335071, 1, 0.0476719550241, 0.000106997, 2.0898315799e-16, 7.51748761831, 1, 0.0495862876996, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 2.936324582, 1, 0.103242515, 0.091043, 0.00400939392769, 7.51857499479, 1, 0.0336731276646, 2.741976, 4.36583409407, 12.8460432775, 1, 0.086367552509, 6.3067e-05, 0.00200469696385, 7.51857499479, 1, 0.0546038351792, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 13.122345446, 1, 0.111801544, 0.007895, 0.0, 7.52265021637, 1, 0.0868350453675, 13.002544, 5.16423877889, 21.3502681258, 1, 0.0760926833775, 0.000104902, 2.87351842909e-16, 7.52265021637, 1, 0.0495436507113, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 0.880445132, 1, 0.1049249, 0.007952, 0.0, 7.56156794067, 1, 0.0868024993688, 0.767459, 2.86354494988, 10.0572659464, 1, 0.0581067028855, 0.000109232, 4.70212106616e-16, 7.56156794067, 1, 0.0495406734374, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 0.990423014, 1, 0.098290179, 0.007901, 0.0, 7.5349003268, 1, 0.0868053631857, 0.884124, 3.88136004195, 11.9304039559, 1, 0.0486198489089, 0.000107835, 3.39597632303e-16, 7.5349003268, 1, 0.0494366471163, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 0.842984432, 1, 0.101669362, 0.007915, 0.0, 7.55872846189, 1, 0.0868070218712, 0.73329, 4.03865424885, 12.2917366913, 1, 0.0538229724126, 0.00011007, 3.65720528241e-16, 7.55872846189, 1, 0.0497750933282, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_left_01
