planner_type, total_time, solved, process_time, path_simplify_time, path_simplify_smoothness, path_simplify_length, path_simplify_correct, path_simplify_clearance, path_plan_time, path_plan_smoothness, path_plan_length, path_plan_correct, path_plan_clearance, path_interpolate_time, path_interpolate_smoothness, path_interpolate_length, path_interpolate_correct, path_interpolate_clearance, param_temp_change_factor, param_range, param_min_temperature, param_max_states_failed, param_k_constant, param_frontier_threshold, param_frontier_node_ratio, goal_name
right_arm_TRRT, 5.451119096, 1, 0.130510667, 0.207551, 0.328763831681, 15.1990346786, 1, 0.0468547794616, 5.112982, 7.40326729852, 33.6722095614, 1, 0.0730465497472, 7.5429e-05, 0.244082238672, 15.1990346786, 0, 0.0518982470261, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.oven_01
right_arm_TRRT, 21.13157693, 1, 0.132922797, 0.238571, 0.558395207946, 14.0975789345, 1, 0.0495029251953, 20.759979, 5.36865552077, 25.6522824401, 1, 0.0493757834809, 0.000104133, 0.328970173543, 14.0975789345, 1, 0.0501931599065, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.oven_01
right_arm_TRRT, 13.11527318, 1, 0.124537, 0.007839, 0.0, 7.54426836025, 1, 0.0867504375055, 12.982792, 5.90099041633, 17.143494788, 1, 0.0507544509095, 0.00010518, 4.96335001726e-16, 7.54426836025, 1, 0.0497128717766, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 1.038035914, 1, 0.101256127, 0.007863, 0.0, 7.54465244173, 1, 0.0867496011779, 0.92881, 5.07532546631, 14.8832663345, 1, 0.0686128479429, 0.000106787, 4.70212107443e-16, 7.54465244173, 1, 0.0493397083517, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 1.621294577, 1, 0.095371602, 0.007859, 0.0, 7.54935880861, 1, 0.0868908790872, 1.517956, 4.61072804209, 16.8220715186, 1, 0.0631264084334, 0.000107975, 3.65720527e-16, 7.54935880861, 1, 0.0494978551972, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 0.456301743, 1, 0.109440396, 0.007872, 0.0, 7.53292166828, 1, 0.0867563225329, 0.338882, 3.45056000834, 11.4688728561, 1, 0.0622561159185, 0.000107347, 3.3959763313e-16, 7.53292166828, 1, 0.0494792400585, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 6.833032676, 1, 0.088831705, 0.007813, 0.0, 7.53923951378, 1, 0.0868076570332, 6.736283, 2.45939099297, 10.2878252958, 1, 0.0666521372782, 0.000104971, 5.48580791534e-16, 7.53923951378, 1, 0.0496410723392, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 19.645874173, 1, 0.107360992, 0.007933, 0.0, 7.55079698692, 1, 0.0868118992075, 19.530475, 4.81073884311, 31.6691799489, 1, 0.0715745805149, 0.000105181, 2.87351843322e-16, 7.55079698692, 1, 0.0494365102392, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 0.351120277, 1, 0.103849674, 0.007878, 0.0, 7.51886492844, 1, 0.0867508528754, 0.239284, 2.54516012225, 9.01854245325, 1, 0.0556470002979, 0.000108603, 3.65720527354e-16, 7.51886492844, 1, 0.0497064931209, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 3.820083264, 1, 0.104597619, 0.082832, 0.015043121797, 8.22729855855, 1, 0.0490768542513, 3.63255, 5.48070651839, 14.817946458, 1, 0.0541493983964, 0.000103645, 0.00200290497498, 8.22729855855, 1, 0.0714405736102, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 0.775609593, 1, 0.095384666, 0.008034, 0.0, 7.56323215846, 1, 0.086781845428, 0.672084, 3.69495564543, 11.712970227, 1, 0.0521916765138, 0.000106927, 2.61228948212e-16, 7.56323215846, 1, 0.0496963013018, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 6.898402301, 1, 0.108859679, 0.007946, 0.0, 7.53976036636, 1, 0.086723591201, 6.781492, 4.68998739772, 15.1378960503, 1, 0.0570171933029, 0.000104622, 3.65720527e-16, 7.53976036636, 1, 0.0497184314436, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 4.462003162, 1, 0.104051191, 0.007908, 0.0, 7.53863126328, 1, 0.0866848696023, 4.349939, 3.8541690215, 14.8664952454, 1, 0.0613117598696, 0.000104971, 5.7470368499e-16, 7.53863126328, 1, 0.0496080114287, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_left_01
