0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.13683284306898713; 0; 6.1567209780725545; 1.665334550124364e-16; 0.00010643800000000001; 0.11856266210476557; 0; 15.038127826359998; 6.0692261106011864; 0.27384799999999998; 0.13785509020090103; 0; 6.1567209780725527; 0; 0.0068869999999999999; 0.12844335500000006; 1; 0.40928479300000004; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.1199100068637303; 0; 5.9992251040850144; 1.5225915766287861e-16; 0.00011586600000000001; 0.082956915837712586; 0; 15.85067773458894; 6.3582292996925807; 0.48831200000000002; 0.11738856881856918; 0; 5.9992251040850144; 0; 0.0077419999999999998; 0.11640188699999997; 1; 0.612571753; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.097185402605179189; 0; 6.6702798736672495; 3.3606751281788961e-16; 0.00012215300000000001; 0.097181276467285652; 0; 19.305663867153534; 4.3273887150274764; 0.49133100000000002; 0.088972071185708046; 0; 6.6702798736672486; 0; 0.0077479999999999997; 0.11431387700000005; 1; 0.61351503000000007; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.13823457590995297; 0; 6.3220127655846579; 5.7301833529040336e-17; 0.00010357500000000001; 0.11171553449498282; 0; 12.450335740342734; 3.9303128431562899; 0.41536499999999998; 0.13902254402637482; 0; 6.3220127655846579; 0; 0.0066899999999999998; 0.12402848300000002; 1; 0.546187058; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.13636638736352324; 0; 6.1288777071423715; 1.1102230334162427e-16; 0.00010678700000000001; 0.13473606159289678; 0; 14.299742106738067; 5.2483383108233586; 0.213805; 0.13724971562623978; 0; 6.1288777071423706; 0; 0.0069030000000000003; 0.12521615500000002; 1; 0.34603094200000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.13892590615057177; 0; 6.709950561838375; 2.1774696741035329e-15; 0.000103435; 0.098098144019869243; 0; 15.840179068802966; 5.6828173442693357; 0.29336600000000002; 0.13902254402637482; 0; 6.7099505618383741; 0; 0.006117; 0.13326553799999996; 1; 0.432851973; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.12203490887494649; 0; 5.9111198598892729; 4.5976294593815731e-15; 0.000111816; 0.11573367826640606; 0; 14.798173543166165; 5.6407072223298931; 0.36127700000000001; 0.12116308137774467; 0; 5.9111198598892738; 0; 0.0068780000000000004; 0.11403194300000001; 1; 0.48229875900000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.13319217087700963; 0; 5.9048002117159246; 5.5511151670812134e-17; 0.00010518100000000001; 0.12451205840882133; 0; 12.069438776450211; 5.2709815011684462; 0.29356900000000002; 0.13353375345468521; 0; 5.9048002117159255; 0; 0.0068649999999999996; 0.12617059999999997; 1; 0.42670978100000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.13891582094853924; 0; 6.6763022778846421; 8.5952750293560504e-17; 0.00010315600000000001; 0.093412070450457657; 0; 10.284846870632164; 3.4490581128648214; 0.21898300000000001; 0.13902254402637482; 0; 6.6763022778846413; 0; 0.0060439999999999999; 0.10303015100000004; 1; 0.32816030700000004; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.13799571385607123; 0; 7.5189841002259019; 1.0824674466839162e-15; 0.000102737; 0.10822918141881625; 0; 11.17959452726506; 3.9291437166234346; 0.78926399999999997; 0.13902254402637482; 0; 7.518984100225901; 0; 0.007724; 0.11973562400000007; 1; 0.91682636100000003; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.13699365220963955; 0; 6.1738162553526159; 1.1102230334162427e-16; 0.00010448300000000001; 0.093388542971190286; 0; 15.999739639261339; 7.2839195554233678; 0.43869799999999998; 0.13805592805147171; 0; 6.1738162553526168; 0; 0.0069080000000000001; 0.11414178400000004; 1; 0.55985226700000001; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.13855260754785231; 0; 6.3831609467050301; 5.7301833529040336e-17; 0.00010071100000000001; 0.11549422939618428; 0; 10.637952503033933; 4.8755962957931764; 0.53824000000000005; 0.13902254402637482; 0; 6.383160946705031; 0; 0.0060179999999999999; 0.11036602599999995; 1; 0.654724737; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.13887097806699814; 0; 6.8354327839720339; 2.0915169267801927e-15; 0.000103226; 0.097241263304437914; 0; 14.51987059752441; 7.9078771809676933; 0.331619; 0.13902254402637482; 0; 6.835432783972033; 0; 0.0060899999999999999; 0.11436985700000002; 1; 0.45218208300000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.13883980531846324; 0; 6.7155022047628199; 8.5952750293560504e-17; 0.00010127000000000001; 0.084950913620345736; 0; 12.327672024382334; 4.9572956716339691; 0.66142400000000001; 0.13902254402637482; 0; 6.7155022047628217; 0; 0.0060740000000000004; 0.11117448400000003; 1; 0.77877375400000004; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.12730529520547751; 0; 5.6161495044968284; 5.3828995133340925e-17; 0.000109511; 0.10595294407435826; 0; 10.186767787312586; 3.3195996053355095; 0.29483199999999998; 0.12689246237277985; 0; 5.6161495044968266; 0; 0.0068729999999999998; 0.11404298800000003; 1; 0.41585749900000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.1380099686793983; 0; 7.4617724044978022; 1.8873791372115432e-15; 0.000102527; 0.086818509502336383; 0; 12.147852277884796; 5.6298344562178624; 0.89882300000000004; 0.13902254402637482; 0; 7.4617724044978022; 0; 0.0078040000000000002; 0.11299693400000003; 1; 1.0197264610000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.13871836133541599; 0; 7.0093809422213944; 8.5952750293560504e-17; 0.00010308500000000001; 0.088844013533421931; 0; 13.856545559499438; 6.6249165691598941; 0.29853099999999999; 0.13902254402637482; 0; 7.0093809422213944; 0; 0.0068180000000000003; 0.12365981700000005; 1; 0.42911190200000005; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.13791923080721208; 0; 6.2566167165899076; 8.5952750293560504e-17; 0.000102737; 0.10137016457669876; 0; 16.585491862489516; 4.8376873304599322; 0.30962299999999998; 0.13902254402637482; 0; 6.2566167165899094; 0; 0.0060660000000000002; 0.12097972800000004; 1; 0.43677146500000003; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.13854912740568961; 0; 6.4011092431107137; 1.4325458382260084e-16; 0.000103016; 0.076156807939211521; 0; 14.992629379896449; 4.6362339490446987; 0.25409399999999999; 0.13902254402637482; 0; 6.4011092431107137; 0; 0.0060520000000000001; 0.11457888500000003; 1; 0.37482790100000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.13834200943669966; 0; 6.3465644260053624; 2.1488187522599795e-15; 0.000103016; 0.088580188155174253; 0; 10.388975063931266; 4.0538482091395318; 0.290825; 0.13902254402637482; 0; 6.3465644260053615; 0; 0.006058; 0.12126165700000005; 1; 0.41824767300000004; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.13818849995732307; 0; 7.4025686007123586; 1.3877787807814457e-16; 0.00010664700000000001; 0.11550457890217121; 0; 11.884712218773249; 5.5584876463586674; 0.49055700000000002; 0.13902254402637482; 0; 7.4025686007123594; 0; 0.0069379999999999997; 0.11423844899999998; 1; 0.611840096; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.1384776677004993; 0; 7.1913211806605029; 8.3266726846886741e-17; 0.00010357400000000001; 0.10878360904753208; 0; 14.864556540144783; 6.574748302080204; 0.89511799999999997; 0.13902254402637482; 0; 7.1913211806605037; 0; 0.0069360000000000003; 0.10809833800000013; 1; 1.0102559120000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11934803341116224; 0; 6.0183193847455581; 3.045183177370265e-16; 0.000115098; 0.09937670230865478; 0; 13.870966155785355; 4.024191804861518; 0.78949199999999997; 0.1164853572845459; 0; 6.0183193847455554; 0; 0.0077260000000000002; 0.12087738100000012; 1; 0.91821047900000008; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.13879998028278351; 0; 6.9100512882433245; 1.0600839134888101e-15; 0.00010245700000000001; 0.10141905966318315; 0; 12.614156930329512; 5.4486391814315063; 0.29061799999999999; 0.13902254402637482; 0; 6.9100512882433236; 0; 0.0061599999999999997; 0.11511872400000006; 1; 0.41199918100000005; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11991637157542365; 0; 6.0035056737432093; 7.6129578831439306e-17; 0.00011586700000000001; 0.090075788725363579; 0; 18.049763965891906; 5.6636641719576568; 0.26181300000000002; 0.11731681227684021; 0; 6.0035056737432111; 0; 0.007711; 0.114125834; 1; 0.38376570100000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.13419501064345241; 0; 5.9410515323478759; 1.1102230334162427e-16; 0.000103225; 0.12632484038670858; 0; 14.770461452310375; 6.3381486720744658; 0.50115299999999996; 0.13462559878826141; 0; 5.9410515323478768; 0; 0.006862; 0.11895530200000011; 1; 0.62707352700000007; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.13601265707984567; 0; 6.097724666038042; 1.3322676300716111e-15; 0.00010420400000000001; 0.094225309216059178; 0; 11.92708172799899; 7.4007040040607528; 0.62583900000000003; 0.13684487342834473; 0; 6.0977246660380402; 0; 0.0068710000000000004; 0.120219547; 1; 0.75303375100000003; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.13810820877552032; 0; 7.4757912981657757; 2.7755575615628914e-17; 0.00010574; 0.1135988841454188; 0; 10.792678286999292; 2.8820118380898152; 0.26511200000000001; 0.13902254402637482; 0; 7.4757912981657766; 0; 0.0077730000000000004; 0.11234094300000003; 1; 0.38533168300000004; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.10667230892512533; 0; 6.4081936523941687; 2.4178190192532135e-15; 0.000119079; 0.093995377173026404; 0; 14.187221237993892; 5.3831657906981949; 0.20521; 0.10180233418941498; 0; 6.4081936523941687; 0; 0.0077359999999999998; 0.10677510200000001; 1; 0.319840181; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.11586594751902989; 0; 6.1387042414653452; 1.3195793653568741e-15; 0.00011426000000000001; 0.074483785592019555; 0; 15.331628455579184; 5.8267849278403103; 0.47891899999999998; 0.11192471534013748; 0; 6.1387042414653452; 0; 0.0077660000000000003; 0.12042851800000007; 1; 0.60722777800000005; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.13804394247070437; 0; 6.2851018761376674; 8.5952750293560504e-17; 0.00010329600000000001; 0.11529999971389771; 0; 11.24416362288855; 5.2995454795672012; 0.178506; 0.13902254402637482; 0; 6.2851018761376674; 0; 0.0060480000000000004; 0.10814607000000001; 1; 0.29280336600000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.13880048115407267; 0; 6.9300774364421702; 5.7301833529040336e-17; 9.9943000000000002e-05; 0.1129493691465434; 0; 12.290199763188449; 5.3297324262894445; 0.75833600000000001; 0.13902254402637482; 0; 6.9300774364421676; 0; 0.0060600000000000003; 0.10507182800000003; 1; 0.86956777100000004; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.13855325570330024; 0; 7.1319083991651828; 1.9706458641927998e-15; 0.000106508; 0.10020739470536892; 0; 12.993353202222554; 5.0840280020652209; 0.28860799999999998; 0.13902254402637482; 0; 7.1319083991651837; 0; 0.0069280000000000001; 0.11051067800000001; 1; 0.406153186; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.13359164260327816; 0; 5.9020847402711558; 2.3869795077957622e-15; 0.00010615900000000001; 0.10593132457385461; 0; 11.149264446578284; 3.8645515649768676; 0.36743700000000001; 0.13394095748662949; 0; 5.9020847402711567; 0; 0.0069090000000000002; 0.103035932; 1; 0.477488091; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.13884649257506093; 0; 6.5795351850570336; 8.5952750293560504e-17; 0.00010378500000000001; 0.12446219784518082; 0; 11.721528735209507; 3.9727969656586897; 0.127586; 0.13902254402637482; 0; 6.5795351850570336; 0; 0.0060350000000000004; 0.11132383600000002; 1; 0.24504862100000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.13130092056411685; 0; 5.7875531738338566; 1.2918958841059738e-15; 0.000109511; 0.11243590414524078; 0; 10.821098086120239; 5.9021716099111687; 0.49049900000000002; 0.13132628798484802; 0; 5.7875531738338557; 0; 0.0068770000000000003; 0.11158831000000005; 1; 0.60907382100000007; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.13280305778607726; 0; 5.8688140660415673; 1.4710455016715566e-15; 0.00010553; 0.10326120189645073; 0; 10.769145595166629; 6.3932044490057391; 0.27781400000000001; 0.13299380242824554; 0; 5.8688140660415655; 0; 0.0068649999999999996; 0.11585273100000001; 1; 0.40063726100000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.13887846758288722; 0; 6.6363589515044321; 8.5952750293560504e-17; 0.00010385400000000001; 0.099780510283178747; 0; 13.098666611289032; 4.5042031907334135; 0.22540299999999999; 0.13902254402637482; 0; 6.6363589515044312; 0; 0.0060720000000000001; 0.10997701100000003; 1; 0.34155586500000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.13856840971857309; 0; 7.1497845830226181; 5.5511151231257827e-17; 0.00010315600000000001; 0.087809816002845764; 0; 12.624746289411492; 5.8191788558255677; 0.46554400000000001; 0.13902254402637482; 0; 7.1497845830226172; 0; 0.0069189999999999998; 0.11859875300000007; 1; 0.59116490900000007; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.13851830549538136; 0; 7.1760742097172008; 1.0824674504482281e-15; 0.00010546000000000001; 0.11731827897684914; 0; 9.7686656256617965; 5.5295838407049391; 0.271094; 0.13902254402637482; 0; 7.1760742097171999; 0; 0.0069470000000000001; 0.11200602000000003; 1; 0.39015248000000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.099958837535735728; 0; 6.5940653472451896; 9.6019289376539903e-17; 0.00012152400000000001; 0.071908713256319368; 0; 13.685350465773549; 5.744419997081339; 0.21851000000000001; 0.092641253024339676; 0; 6.5940653472451904; 0; 0.0077120000000000001; 0.13002888800000001; 1; 0.35637241200000003; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.13121587736532092; 0; 5.8000705755688085; 1.1934897508442281e-15; 0.00010518100000000001; 0.099549109382288795; 0; 14.138420810344194; 7.0873503717065613; 0.14593300000000001; 0.13126182928681374; 0; 5.8000705755688085; 0; 0.0069179999999999997; 0.114153484; 1; 0.267109665; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.13875329686749366; 0; 6.9864168087554246; 1.0027820888940842e-15; 0.00010266700000000001; 0.10826687874893347; 0; 14.773030332010794; 5.3111278794894865; 0.273538; 0.13902254402637482; 0; 6.9864168087554228; 0; 0.006117; 0.11977086000000002; 1; 0.39952852700000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.13057397215655356; 0; 5.7398584418759508; 2.69144977797877e-16; 0.00010846400000000001; 0.106637267395854; 0; 10.84383559228745; 5.1467020634223477; 0.34909699999999999; 0.13051386922597885; 0; 5.7398584418759508; 0; 0.0068919999999999997; 0.11339890300000004; 1; 0.46949636700000003; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.13847745070233941; 0; 7.235072211212044; 1.9984014457639822e-15; 0.00010560000000000001; 0.11188318580389023; 0; 11.68581164044158; 4.5703558263957866; 0.57089100000000004; 0.13902254402637482; 0; 7.235072211212044; 0; 0.0069340000000000001; 0.10995107399999997; 1; 0.687881674; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.13880200203387968; 0; 6.8931037292500426; 2.0915169238099724e-15; 0.000101549; 0.1063006083584494; 0; 13.602472515809545; 7.0502837128342044; 0.69166899999999998; 0.13902254402637482; 0; 6.8931037292500417; 0; 0.0060980000000000001; 0.10664890900000008; 1; 0.80451745800000007; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.13885691425492686; 0; 6.7852726505311232; 2.0055641735164118e-16; 0.00010189900000000001; 0.08685142108622719; 0; 12.490097231445143; 4.6903459121448199; 0.72042300000000004; 0.13902254402637482; 0; 6.7852726505311223; 0; 0.0060949999999999997; 0.10413728100000005; 1; 0.83075718000000009; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.13883810898950022; 0; 6.6388570201856671; 0; 0.00010168800000000001; 0.0998098149895668; 0; 10.266539381978655; 4.9687592802506; 0.28772799999999998; 0.13902254402637482; 0; 6.638857020185668; 0; 0.0060689999999999997; 0.11220875600000005; 1; 0.40610744400000004; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.12481892196571126; 0; 5.7678455514789366; 5.2245789394125013e-17; 0.00011321200000000001; 0.11331471800804138; 0; 13.202778093230338; 5.7071145237253464; 0.25783800000000001; 0.12410696968436241; 0; 5.7678455514789375; 0; 0.0068519999999999996; 0.11866294100000002; 1; 0.38346615300000003; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.13795547327026725; 0; 7.4905006929577596; 2.7755575563645157e-15; 0.000106229; 0.12430781001845996; 0; 11.742866339186243; 4.7984890226066428; 0.127919; 0.13902254402637482; 0; 7.4905006929577604; 0; 0.00777; 0.10416727000000002; 1; 0.23996249900000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.13852753706516757; 0; 6.3699782991324527; 8.5952750293560504e-17; 0.000103645; 0.081838582331935569; 0; 11.801111730328785; 5.67982748906718; 0.26860000000000001; 0.13902254402637482; 0; 6.3699782991324545; 0; 0.0060080000000000003; 0.11384147; 1; 0.388553115; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.138783004976088; 0; 6.8821866279789212; 1.1460366705808067e-16; 0.00010210800000000001; 0.099596741653624032; 0; 16.253722462700374; 6.6586666111575186; 0.45151599999999997; 0.13902254402637482; 0; 6.8821866279789212; 0; 0.0061069999999999996; 0.1160946420000001; 1; 0.57381975000000007; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.12542622010497487; 0; 5.7250729119586214; 2.5600436761248524e-15; 0.00011398100000000001; 0.093448804159249582; 0; 13.565166238083609; 4.30921131440489; 0.43091400000000002; 0.12474757060408592; 0; 5.7250729119586214; 0; 0.0068869999999999999; 0.11556671200000003; 1; 0.55348169300000005; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.12683817202394659; 0; 5.6654221397307243; 1.2918958841059738e-15; 0.00010916200000000001; 0.086240013854371175; 0; 13.117909847746031; 6.2577249333796052; 0.35735299999999998; 0.12634440138936043; 0; 5.6654221397307252; 0; 0.0069040000000000004; 0.12978557800000004; 1; 0.49415174000000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.13875462739698349; 0; 6.969984176259107; 2.8650916764520168e-17; 0.00010259700000000001; 0.095547422766685486; 0; 12.865534561225555; 5.8758316255671348; 0.36591899999999999; 0.13902254402637482; 0; 6.969984176259107; 0; 0.0060809999999999996; 0.11863962900000001; 1; 0.490742226; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.13890249113882741; 0; 6.7482431598892934; 8.5952750293560504e-17; 0.00010189800000000001; 0.090087048547423401; 0; 17.21230997261976; 5.6545290032216879; 0.54920599999999997; 0.13902254402637482; 0; 6.7482431598892951; 0; 0.0060639999999999999; 0.11101130500000012; 1; 0.66638320300000009; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.13585085887461901; 0; 6.0803103537245011; 2.2204460668324854e-16; 0.00010539000000000001; 0.092197272678216299; 0; 13.715753265316856; 5.3652881895337998; 0.30538999999999999; 0.13663350045681; 0; 6.080310353724502; 0; 0.0068869999999999999; 0.11139964500000001; 1; 0.423782035; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.10611030914717251; 0; 6.4264796618920581; 2.590520396513647e-15; 0.00011963800000000001; 0.093288811066975966; 0; 12.914982720944288; 7.320220490395827; 0.33928599999999998; 0.10117543861269951; 0; 6.4264796618920572; 0; 0.0076870000000000003; 0.11024729500000005; 1; 0.45733993300000003; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.1339464308694005; 0; 5.9465454454746034; 1.665334550124364e-16; 0.00010497100000000001; 0.12225007609679149; 0; 12.243456487895354; 7.0145237692344278; 0.42288999999999999; 0.13440503925085068; 0; 5.9465454454746025; 0; 0.0068989999999999998; 0.10998005800000005; 1; 0.53987402900000003; 
