Experiment narrow_passage
Running on ros_monster
Starting at 2013-05-01T10:55:06.911445
Goal name narrow_passage.right_01
10 seconds per run
201.216 seconds spent to collect the data
1 planners
OMPL_arms[TRRTkConfigDefault]
0 common properties
25 properties for each run
param_frontier_node_ratio REAL
param_frontier_threshold REAL
param_k_constant REAL
param_max_states_failed REAL
param_min_temperature REAL
param_range REAL
param_temp_change_factor REAL
path_interpolate_clearance REAL
path_interpolate_correct BOOLEAN
path_interpolate_length REAL
path_interpolate_smoothness REAL
path_interpolate_time REAL
path_plan_clearance REAL
path_plan_correct BOOLEAN
path_plan_length REAL
path_plan_smoothness REAL
path_plan_time REAL
path_simplify_clearance REAL
path_simplify_correct BOOLEAN
path_simplify_length REAL
path_simplify_smoothness REAL
path_simplify_time REAL
process_time REAL
solved BOOLEAN
total_time REAL
80 runs
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 11.61023199154107; 4.9737991768708223e-16; 0.00014946100000000001; 0.015878856182098389; 1; 19.747445028845533; 3.6937658902175543; 1.6179190000000001; 0.015878856182098389; 1; 11.61023199154107; 0; 0.0096609999999999994; 0.15390541100000005; 1; 1.7816348720000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 11.586521387368244; 6.908054381426416e-16; 0.000160006; 0.015878856182098389; 1; 25.443225968030703; 4.4676481792431462; 2.6237940000000002; 0.015878856182098389; 1; 11.586521387368242; 0; 0.0096819999999999996; 0.1303640109999997; 1; 2.7640000169999999; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015564114503238512; 1; 11.110480374063648; 4.6339743636528272e-16; 0.00013535200000000001; 0.015476686259110769; 1; 19.041496257211175; 3.6380823886966929; 2.234953; 0.012259326875209808; 1; 11.110480374063648; 0; 0.0096869999999999994; 0.12937788300000011; 1; 2.3741532350000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 13.624063966069192; 6.6613381590269367e-16; 0.000194229; 0.015878856182098389; 1; 36.805812020666025; 6.3307889802753383; 2.3893; 0.015878856182098389; 1; 13.624063966069194; 0; 0.012298999999999999; 0.14236004500000016; 1; 2.5441532740000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 8.9359666714047474; 6.5444725620499905e-16; 0.00011900900000000001; 0.015878856182098389; 1; 14.697492477349192; 3.5672478733700146; 1.923878; 0.015878856182098389; 1; 8.9359666714047474; 0; 0.012448000000000001; 0.12656824399999983; 1; 2.0630132529999998; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 13.392276297089804; 1.8376105380682637e-16; 0.00017132100000000002; 0.015878856182098389; 1; 31.074034326938911; 5.0994904231911766; 3.235233; 0.015878856182098389; 1; 13.392276297089804; 0; 0.010525; 0.14355079100000018; 1; 3.3894801120000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 8.5513779869225992; 9.3258734631142655e-16; 0.00011859; 0.015878856182098389; 1; 14.661614341489862; 3.8817169562697731; 2.7121789999999999; 0.015878856182098389; 1; 8.5513779869225974; 0; 0.010586; 0.11841836200000035; 1; 2.8413019520000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.015878856182098389; 1; 10.406127081007403; 2.4223047873938588e-16; 0.00013765700000000001; 0.015878856182098389; 1; 19.553334357227627; 5.379019225552204; 2.4675199999999999; 0.015878856182098389; 1; 10.406127081007407; 0; 0.010432; 0.12390631199999992; 1; 2.6019959689999999; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 12.931681371048938; 9.2233912569345811e-16; 0.00015434900000000002; 0.015878856182098389; 1; 26.690096725762203; 5.9223058899350738; 2.3108569999999999; 0.015878856182098389; 1; 12.931681371048938; 0; 0.012248999999999999; 0.12746267400000016; 1; 2.4507230230000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 13.845546381164285; 1.1102230231714707e-15; 0.00019031700000000001; 0.015878856182098389; 1; 30.279113510076321; 5.1998955859096503; 2.0103569999999999; 0.015878856182098389; 1; 13.845546381164283; 0; 0.011387; 0.14156314899999997; 1; 2.1634974659999999; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 11.896213596313538; 5.2065631431500697e-16; 0.00017278700000000001; 0.015878856182098389; 1; 32.079981559381011; 6.6266529599791486; 2.025315; 0.015878856182098389; 1; 11.896213596313535; 0; 0.0097160000000000007; 0.14235824800000024; 1; 2.1775620350000002; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 10.248082935776647; 2.7068294499860616e-15; 0.00012494600000000002; 0.015878856182098389; 1; 22.284582291165218; 4.8402471519628962; 1.9420390000000001; 0.015878856182098389; 1; 10.248082935776647; 0; 0.0096179999999999998; 0.14058839000000006; 1; 2.0923703360000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 13.367360774561812; 7.2370092760374639e-16; 0.00016133400000000001; 0.015878856182098389; 1; 25.211808519571569; 5.1042805771420969; 2.0361959999999999; 0.015878856182098389; 1; 13.36736077456181; 0; 0.0096659999999999992; 0.14445549700000015; 1; 2.1904788310000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 13.103508345585313; 3.0626842079862832e-16; 0.000169994; 0.015878856182098389; 1; 30.669004364384072; 6.3395841343875237; 2.5481549999999999; 0.015878856182098389; 1; 13.103508345585311; 0; 0.010541999999999999; 0.12950182999999993; 1; 2.6883688239999999; 
