0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11115494575993769; 1; 5.8541852121305133; 4.287757882754556e-16; 0.000107347; 0.074672754295170313; 1; 8.2112014039462657; 2.9430421918789889; 0.19082099999999999; 0.11675195395946503; 1; 5.8541852121305133; 0; 0.007071; 0.098385479000000067; 1; 0.29638482600000005; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11145640370146982; 1; 5.8624569151547252; 2.4501473619635282e-16; 9.5123000000000004e-05; 0.081462033838033673; 1; 8.7514814040067179; 3.4569484073264212; 0.15996099999999999; 0.11697405204176903; 1; 5.8624569151547261; 0; 0.0071570000000000002; 0.10096015700000002; 1; 0.26817328000000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.11134021754922538; 1; 5.867434372407093; 4.9002947248916252e-16; 9.6172e-05; 0.0602826668570439; 1; 7.9924700901152459; 3.9346394815415997; 0.068436999999999998; 0.11691955476999283; 1; 5.867434372407093; 0; 0.0070320000000000001; 0.102313523; 1; 0.177878695; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.10321826647434916; 1; 5.4993475130312781; 6.9785447456849641e-16; 9.1213000000000009e-05; 0.057852537238172123; 1; 9.1140940346753307; 3.055951784620198; 0.156667; 0.10705060884356499; 1; 5.4993475130312781; 0; 0.0070740000000000004; 0.09970842299999999; 1; 0.26354063599999999; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11163977970337045; 1; 5.8585427150012821; 3.0626842031360281e-16; 9.5613000000000008e-05; 0.067671143593123331; 1; 11.823584076894038; 4.4930191804823405; 0.17542099999999999; 0.11711959168314934; 1; 5.8585427150012803; 0; 0.0070499999999999998; 0.097829446000000042; 1; 0.28039605900000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.11126504838466644; 1; 5.8534780003755165; 3.6752210452730973e-16; 9.6171000000000011e-05; 0.064925290333728; 1; 7.4717598905975082; 2.7304292211432348; 0.136354; 0.11682961881160736; 1; 5.8534780003755156; 0; 0.0071729999999999997; 0.103354607; 1; 0.24697777800000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.1115174288379735; 1; 5.8467987691734251; 3.0626842017727922e-16; 0.000102038; 0.066987013133863613; 1; 8.2030425076626052; 2.8781200633022377; 0.167354; 0.11705536395311356; 1; 5.846798769173426; 0; 0.0070650000000000001; 0.095401142000000008; 1; 0.26992218000000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.090988742044338808; 1; 5.0174557088796217; 4.7824992015992049e-16; 8.6114000000000009e-05; 0.079583598470146011; 1; 7.1587349888946834; 3.0927911362853462; 0.099352999999999997; 0.093529649078845978; 1; 5.0174557088796217; 0; 0.0070819999999999998; 0.099287736000000015; 1; 0.20580885000000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11128894573655622; 1; 5.8534132599343875; 5.2065631468411124e-16; 0.000110908; 0.077995635155174464; 1; 7.2795256374899493; 2.2196625264768488; 0.052984999999999997; 0.11684911325573921; 1; 5.8534132599343867; 0; 0.0070670000000000004; 0.099287329000000007; 1; 0.15945023700000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11133557532368035; 1; 5.8645019716834934; 5.8190999866503744e-16; 9.4984000000000011e-05; 0.070582983456552034; 1; 8.5007968950430719; 2.6003874099705344; 0.19257299999999999; 0.1168660931289196; 1; 5.8645019716834925; 0; 0.0070470000000000003; 0.096117048000000024; 1; 0.29583203200000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.11147917935560489; 1; 5.8664882616266301; 7.3504420919094301e-16; 9.7219000000000005e-05; 0.077299711379137909; 1; 10.16705256611354; 4.9651172594631516; 0.100883; 0.11698663979768753; 1; 5.866488261626631; 0; 0.0071349999999999998; 0.090900173000000015; 1; 0.19901539200000001; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.11163254210661197; 1; 5.8808461207887408; 1.8376105221542643e-16; 9.5683000000000012e-05; 0.061908496281830594; 1; 11.412043462956088; 3.5524441300525496; 0.23299700000000001; 0.11710573732852936; 1; 5.8808461207887408; 0; 0.0071029999999999999; 0.099404208000000036; 1; 0.33959989100000004; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11167208696233816; 1; 5.8595256591623857; 3.3689526223590424e-16; 9.519400000000001e-05; 0.070521444376362; 1; 18.71994493317019; 5.6731957307537613; 0.73094899999999996; 0.11712998896837234; 1; 5.8595256591623857; 0; 0.007084; 0.10155582000000006; 1; 0.83968401400000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.11151073359209916; 1; 5.8682586118592939; 5.8190999843225701e-16; 9.5333000000000004e-05; 0.070985060961296156; 1; 8.0807281370784008; 4.1245748682444985; 0.23494999999999999; 0.11704332008957863; 1; 5.868258611859293; 0; 0.0070349999999999996; 0.10405851400000003; 1; 0.34613884700000003; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11157279769922125; 1; 5.8664293730255848; 2.1438789437050833e-16; 9.6661000000000002e-05; 0.05926027619525006; 1; 14.04930199550982; 5.4485625897491321; 0.81800499999999998; 0.11706243827939034; 1; 5.8664293730255839; 0; 0.0071149999999999998; 0.10053744800000013; 1; 0.9257541090000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.11156559581386633; 1; 5.8746755502989556; 3.6752210429452926e-16; 9.6451000000000002e-05; 0.054350534883829266; 1; 8.8320240521023017; 4.4017167410642148; 0.20410700000000001; 0.11703164875507355; 1; 5.8746755502989547; 0; 0.0070809999999999996; 0.093741490999999982; 1; 0.30502594199999999; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.1046127046325377; 1; 5.529968751928485; 9.5161973474564099e-16; 9.4216000000000007e-05; 0.087325560135973826; 1; 7.3993279197328539; 1.2603245305980288; 0.12687999999999999; 0.10863174870610237; 1; 5.5299687519284833; 0; 0.007084; 0.099601528000000009; 1; 0.233659744; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11143434355998862; 1; 5.8692116137979147; 4.5940263047040432e-16; 9.7428000000000003e-05; 0.074808730557560918; 1; 9.131879823147159; 2.2728469622549046; 0.13015199999999999; 0.11698125302791595; 1; 5.8692116137979156; 0; 0.0070819999999999998; 0.10032966100000003; 1; 0.23766108900000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.11165726827136402; 1; 5.8664715609502602; 6.1253684049088198e-16; 9.8476000000000011e-05; 0.063461617049243718; 1; 8.2148983875490629; 4.303907739006287; 0.13778499999999999; 0.11711179092526436; 1; 5.8664715609502593; 0; 0.0070679999999999996; 0.097504005000000032; 1; 0.24245548100000003; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.11144585779000973; 1; 5.86524212527772; 6.125368407236626e-16; 0.00010050200000000001; 0.061668415553867817; 1; 8.9413980010396283; 3.8181448614874833; 0.17927599999999999; 0.11697676032781601; 1; 5.8652421252777209; 0; 0.0070280000000000004; 0.094893625000000009; 1; 0.28129812700000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11164099132192545; 1; 5.8563805879192774; 3.3689526223590424e-16; 9.7987000000000009e-05; 0.062719068405303086; 1; 9.2545965401793513; 3.4676354666192526; 0.223218; 0.11711136624217033; 1; 5.8563805879192774; 0; 0.0070390000000000001; 0.098977535000000019; 1; 0.32933252200000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.11157322263923185; 1; 5.8665419988420169; 3.3689526223590424e-16; 9.5403000000000008e-05; 0.06585678471518415; 1; 9.087401674879894; 4.6726837612118119; 0.116899; 0.11704862117767334; 1; 5.8665419988420169; 0; 0.0070029999999999997; 0.098400501000000015; 1; 0.22239790400000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11156395000630412; 1; 5.8570867818627868; 3.6752210452730973e-16; 9.5054000000000002e-05; 0.071363629486698374; 1; 8.6037712397643524; 4.0147469590531877; 0.14697299999999999; 0.11706435680389404; 1; 5.8570867818627859; 0; 0.0071139999999999997; 0.09511291600000002; 1; 0.24929497; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.11148132383823395; 1; 5.8635707883398496; 2.7564157811865425e-16; 9.2959000000000002e-05; 0.079231974358359977; 1; 9.6319039225815555; 3.0727213199537404; 0.52823399999999998; 0.11699321493506432; 1; 5.8635707883398496; 0; 0.0070499999999999998; 0.10696534000000008; 1; 0.64234229900000006; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11173331352143452; 1; 5.8676778407149568; 5.819099987049042e-16; 9.5054000000000002e-05; 0.080448701279237866; 1; 6.5543706660028356; 1.6315838778695388; 0.11834500000000001; 0.11717024818062782; 1; 5.8676778407149568; 0; 0.0070280000000000004; 0.10106704200000001; 1; 0.22653509600000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11140151347579627; 1; 5.8688867655469554; 4.287757882754556e-16; 9.5962e-05; 0.070043995231390002; 1; 8.5330738157812327; 2.8446588922752829; 0.108713; 0.11693325638771057; 1; 5.8688867655469537; 0; 0.0070499999999999998; 0.095030848000000001; 1; 0.21088981000000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.11153477507418599; 1; 5.8760645730369081; 2.4501473619635282e-16; 9.4845000000000004e-05; 0.086507016999853983; 1; 7.9102554136530916; 5.1269459048657637; 0.105485; 0.11702554672956467; 1; 5.8760645730369063; 0; 0.0071609999999999998; 0.097538059000000024; 1; 0.21027890400000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.11136800615951933; 1; 5.8635791416877687; 5.8190999903414171e-16; 9.4495000000000009e-05; 0.078733507277710099; 1; 9.1766839796742996; 2.6626373958767; 0.15301300000000001; 0.11691544950008392; 1; 5.8635791416877696; 0; 0.0071219999999999999; 0.094247840000000013; 1; 0.25447733500000003; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11173848139828649; 1; 5.8627143708421618; 4.287757882754556e-16; 9.6241000000000002e-05; 0.062502127648754555; 1; 9.9501860676085734; 3.8235140103471155; 0.17838899999999999; 0.11715897545218468; 1; 5.8627143708421627; 0; 0.007084; 0.10277999900000001; 1; 0.28834924000000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.1116189085717859; 1; 5.867259413369192; 2.7564157825497784e-16; 9.4775e-05; 0.056917166337370872; 1; 8.3394191557721378; 5.4127827436026754; 0.24891199999999999; 0.11710857227444649; 1; 5.8672594133691911; 0; 0.0070720000000000002; 0.10598989100000004; 1; 0.36206866600000004; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11120187902245028; 1; 5.8543509632655182; 6.7379052460813202e-16; 9.4984000000000011e-05; 0.058615263684519699; 1; 10.023934231590029; 5.1315463919108213; 0.189886; 0.11680606752634048; 1; 5.8543509632655191; 0; 0.0070549999999999996; 0.10150469900000002; 1; 0.29854068300000003; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.11178225021937797; 1; 5.8792540217207945; 4.287757882754556e-16; 9.5054000000000002e-05; 0.066567343526652875; 1; 9.2851463531802985; 5.7030869839873484; 0.093497999999999998; 0.11721522361040115; 1; 5.8792540217207936; 0; 0.0075919999999999998; 0.10464453900000001; 1; 0.20582959300000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.1112089252163624; 1; 5.8660514329458895; 5.5128315650995568e-16; 9.5473000000000012e-05; 0.065112343709915879; 1; 8.6277102744853575; 5.6912948610717926; 0.102062; 0.11678387969732285; 1; 5.8660514329458895; 0; 0.007058; 0.098413443000000031; 1; 0.20762891600000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11141608655452728; 1; 5.8762468876253049; 3.9814894648947787e-16; 9.4216000000000007e-05; 0.10698117533077796; 1; 10.735660646344968; 3.753144174239464; 1.2611699999999999; 0.11696018278598785; 1; 5.8762468876253049; 0; 0.0071390000000000004; 0.10060383300000002; 1; 1.3690070489999999; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10717067122459412; 1; 5.6605699434913754; 2.2204460464264666e-16; 9.2191000000000012e-05; 0.067111391946673399; 1; 8.4670117958705795; 4.976469338200241; 0.111994; 0.11177555471658707; 1; 5.6605699434913763; 0; 0.0070470000000000003; 0.089820124000000001; 1; 0.208953315; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.11122935830519118; 1; 5.8644580666261081; 5.5128315650995568e-16; 0.000102737; 0.054838750200966992; 1; 7.3990027254004023; 2.1781564397601332; 0.094521999999999995; 0.11682988703250885; 1; 5.8644580666261081; 0; 0.0070429999999999998; 0.10070206200000002; 1; 0.20236979900000002; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11162709598911219; 1; 5.856268816038309; 4.9002947262548617e-16; 9.5054000000000002e-05; 0.058938115648925302; 1; 7.5167912397965608; 1.4050324093718511; 0.143481; 0.11709333583712578; 1; 5.8562688160383081; 0; 0.0070549999999999996; 0.10229377700000002; 1; 0.25292483100000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.11149400524024305; 1; 5.8548380636006216; 3.981489465859347e-16; 0.00010315500000000001; 0.07434138236567378; 1; 7.6689482587808744; 3.080379018407402; 0.15931899999999999; 0.11700523644685745; 1; 5.8548380636006234; 0; 0.0071130000000000004; 0.097799856000000032; 1; 0.26433501100000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.1113876767199615; 1; 5.8565010561140269; 5.5128315637363204e-16; 9.5683000000000012e-05; 0.07435668958351016; 1; 7.5531900948907014; 1.8719841430183426; 0.15931799999999999; 0.11692129820585251; 1; 5.8565010561140269; 0; 0.0070670000000000004; 0.089429578000000037; 1; 0.25591026100000003; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.11152508726407742; 1; 5.8699700929770628; 5.8190999843225701e-16; 9.6381000000000011e-05; 0.066723644733428955; 1; 9.0851245236914142; 5.2461300442825651; 0.15667500000000001; 0.11700652539730072; 1; 5.8699700929770628; 0; 0.007123; 0.094279509999999969; 1; 0.25817389099999999; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11122044150171609; 1; 5.8779570059087183; 6.1253684035455833e-16; 0.00010399400000000001; 0.086915725539438424; 1; 8.8995384507185147; 3.0291426266727202; 0.086808999999999997; 0.11683355271816254; 1; 5.8779570059087165; 0; 0.0070720000000000002; 0.096210770000000029; 1; 0.19019576400000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11138095912234537; 1; 5.8697570762875362; 6.1253684095644313e-16; 9.7219000000000005e-05; 0.090910533650053874; 1; 7.6307342629603179; 4.301576859908204; 0.126469; 0.11693001165986061; 1; 5.8697570762875362; 0; 0.0070499999999999998; 0.092450934000000026; 1; 0.22606715300000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.1115130702483243; 1; 5.8829611060795237; 3.9814894644961116e-16; 9.7708000000000007e-05; 0.080487676303495057; 1; 10.614879423710883; 5.9887266543318871; 0.147787; 0.11702480912208557; 1; 5.8829611060795228; 0; 0.0070629999999999998; 0.098866339000000039; 1; 0.25381404700000004; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.111426524561027; 1; 5.8418550985096322; 3.0626842017727922e-16; 9.7708000000000007e-05; 0.080471934905896589; 1; 8.5154092801302266; 5.5514614202643351; 0.084449999999999997; 0.11698205396533012; 1; 5.8418550985096314; 0; 0.0070520000000000001; 0.10220649900000001; 1; 0.19380620700000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11127569063984115; 1; 5.8820414214725885; 2.7564157839130144e-16; 0.00010196800000000001; 0.079559068609442979; 1; 7.9491556860039196; 3.7747724107827167; 0.066531000000000007; 0.11682470515370369; 1; 5.8820414214725885; 0; 0.0070670000000000004; 0.096174496999999998; 1; 0.169874465; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.11147279343728361; 1; 5.8665969046776194; 5.5128315674273611e-16; 9.6870000000000013e-05; 0.054513568485466145; 1; 7.7470207891109188; 2.6290995269707089; 0.25107400000000002; 0.11700128018856049; 1; 5.8665969046776212; 0; 0.0070400000000000003; 0.090705637000000019; 1; 0.34891650700000004; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11175889701678834; 1; 5.8718464247512099; 4.9002947239270564e-16; 0.00010008300000000001; 0.075161512511280865; 1; 8.2871717592636021; 3.5655453623981468; 0.068041000000000004; 0.11717503145337105; 1; 5.8718464247512099; 0; 0.0070609999999999996; 0.095278606000000016; 1; 0.17048068900000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.11139312797579272; 1; 5.8531158913096144; 2.4501473633267642e-16; 0.00010078100000000001; 0.069829733266184732; 1; 7.407778450467446; 5.8369038841989704; 0.126723; 0.11694158613681793; 1; 5.8531158913096126; 0; 0.0070730000000000003; 0.095559351000000015; 1; 0.22945613200000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11164244444205842; 1; 5.8714797893593706; 4.900294728582667e-16; 0.00010127000000000001; 0.055435152216391129; 1; 8.6024210480113634; 2.4601384077964004; 0.116079; 0.117120161652565; 1; 5.8714797893593706; 0; 0.0070800000000000004; 0.095812770000000019; 1; 0.21907304000000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11176875079500265; 1; 5.8648244854029272; 4.594026305668612e-16; 0.00010224700000000001; 0.072176017239689833; 1; 8.4240543300611908; 2.1732303785962701; 0.17111799999999999; 0.11720782518386841; 1; 5.8648244854029272; 0; 0.007208; 0.097250735000000019; 1; 0.27567898200000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.11174220823008439; 1; 5.8554443776438099; 7.0441736653043334e-16; 9.7848000000000002e-05; 0.084544322556919516; 1; 7.9566309021969772; 2.9616436234370429; 0.13448399999999999; 0.11717041954398155; 1; 5.8554443776438081; 0; 0.0071960000000000001; 0.10238874600000003; 1; 0.24416659400000001; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.11172052318679876; 1; 5.8785039821002734; 3.9814894648947787e-16; 0.00010134; 0.074640032047262564; 1; 9.356309171078653; 5.8140205663955227; 0.169793; 0.11716822907328606; 1; 5.8785039821002734; 0; 0.0070340000000000003; 0.099102011000000004; 1; 0.27603035100000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11157005023339699; 1; 5.8849209420693551; 4.9002947276180971e-16; 9.8337000000000004e-05; 0.061745702599485718; 1; 8.3509854951825737; 3.2689685422425061; 0.088444999999999996; 0.1170264258980751; 1; 5.8849209420693551; 0; 0.0070530000000000002; 0.09818047000000002; 1; 0.19377680700000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.11156309036345317; 1; 5.8571931114724913; 2.4501473619635282e-16; 0.00010106000000000001; 0.07352795621210878; 1; 7.3776455172891318; 4.0943054417302074; 0.1731; 0.11707540228962898; 1; 5.8571931114724904; 0; 0.0071209999999999997; 0.099327747000000022; 1; 0.27964980700000003; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11123654862930035; 1; 5.8715587317652167; 5.2065631431500697e-16; 9.4076000000000012e-05; 0.054121214231210094; 1; 8.988300795015018; 3.4892077316111219; 0.28669899999999998; 0.11681970581412315; 1; 5.8715587317652167; 0; 0.0071720000000000004; 0.10367131000000003; 1; 0.39763638600000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.088787399518948332; 1; 4.8994964464182624; 5.1241062791688209e-16; 8.541600000000001e-05; 0.052473724154489379; 1; 9.0883294399879606; 4.9050792525550566; 0.14016600000000001; 0.090971367433667183; 1; 4.8994964464182624; 0; 0.0062179999999999996; 0.094953116000000004; 1; 0.24142253200000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11163322678927717; 1; 5.8656769413094993; 2.1438789427405142e-16; 9.4984000000000011e-05; 0.069149759080674916; 1; 7.1530377127551876; 3.3538425023623408; 0.18357100000000001; 0.11709795147180557; 1; 5.8656769413095002; 0; 0.0070520000000000001; 0.099432322000000004; 1; 0.29015030600000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11140124859481022; 1; 5.8745913919149988; 5.5128315687905975e-16; 9.4635000000000004e-05; 0.069751523849036962; 1; 7.5661979445440881; 3.9378068002751823; 0.104184; 0.11695680022239685; 1; 5.8745913919149988; 0; 0.0070460000000000002; 0.096612632000000018; 1; 0.20793726700000001; 
