0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.094273091; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.047607588298731192; 1; 12.916434624531115; 0.26350147456195061; 7.4661000000000009e-05; 0.074630338505938129; 1; 28.575916297999555; 5.1520552160992565; 5.2880500000000001; 0.035243662219017563; 1; 12.916434624531115; 0.37117780207604073; 0.20546400000000001; 0.13105180399999955; 1; 5.6246404649999997; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.091755452999999; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.088814509000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.083455444; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.090595322; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.081070923; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.054774801026926272; 1; 16.030471484584961; 0.23824582108580283; 0.00013123200000000001; 0.060980636908700973; 1; 34.052405305699082; 6.4069225542150177; 9.3866999999999994; 0.045157813875958686; 1; 16.030471484584954; 0.46604620813111625; 0.24510399999999999; 0.129495675; 1; 9.7614309069999994; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.053800132674950873; 1; 14.327163097176818; 0.11292354476469263; 8.262200000000001e-05; 0.070364528295138604; 1; 23.469168106098039; 4.6074971192770349; 5.1251100000000003; 0.049519075944812758; 1; 14.327163097176822; 0.16060237477645142; 0.25752599999999998; 0.13182418100000007; 1; 5.5145428030000003; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.087470550999999; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.08409554; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.037182104159893363; 1; 11.963199119765306; 0.14667258495841268; 4.7841000000000005e-05; 0.072347353547811508; 1; 26.226821473936255; 6.8249532128927903; 3.9281999999999999; 0.037100343893851258; 1; 11.963199119765306; 0.17106141626926724; 0.26812000000000002; 0.12204171100000037; 1; 4.3184095520000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.08999532; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.049941282561967074; 1; 16.540766407407684; 0.21560034824931748; 0.000161683; 0.061185728758573532; 1; 27.118239054125748; 4.2092588305860934; 8.1969799999999999; 0.038086498542348059; 1; 16.540766407407681; 0.35446292972514348; 0.20807800000000001; 0.13610767500000026; 1; 8.5413273580000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.084617047; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.057649622921008566; 1; 16.016765225761109; 0.137047254612228; 0.00010958100000000001; 0.073352586477994919; 1; 29.591408029995854; 6.8381352764205667; 8.3776469999999996; 0.06453610517130029; 1; 16.016765225761102; 0.22016396542306818; 0.183004; 0.12460590099999955; 1; 8.6853664819999992; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.050680103429170377; 1; 17.418736365753741; 0.13776635040474924; 0.000151695; 0.056404751624170413; 1; 27.696466812786571; 5.6272198163554545; 5.4121870000000003; 0.04957052861925948; 1; 17.418736365753745; 0.33053693694716063; 0.19012899999999999; 0.12638665399999938; 1; 5.7288543489999997; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.057593418100464436; 1; 14.208060146510356; 0.20622814624504113; 9.1841000000000004e-05; 0.072142342294682749; 1; 31.473969580601771; 4.5629861787568036; 8.6328180000000003; 0.042554706005697572; 1; 14.208060146510352; 0.31688715154725816; 0.178594; 0.13502008499999901; 1; 8.9465239259999993; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.086210203; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.086140564000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.043414001335698338; 1; 16.138147185250567; 0.42601531367482448; 1.6412000000000001e-05; 0.068438541842624545; 1; 29.956646141412303; 5.8577750040109224; 4.0410830000000004; 0.043414001335698338; 1; 16.138147185250567; 0.42601531367482448; 0.32696399999999998; 0.15070283799999926; 1; 4.5187662499999997; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.084490772000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.079122841; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.086736449; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.048489341473517321; 1; 11.566287783164855; 0.081943143287282874; 6.8235e-05; 0.084050825634039941; 1; 19.37840878646989; 4.9878397792809874; 5.6175439999999996; 0.04354245792052186; 1; 11.566287783164855; 0.10956881704240906; 0.14888100000000001; 0.12148791300000006; 1; 5.8879811479999997; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.088224975999999; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.084181233000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.047269329721226917; 0; 21.102927514895647; 0.23813235025496371; 0.00020519400000000001; 0.075509470086111585; 1; 43.654623104044425; 4.9612429014631259; 7.2221359999999999; 0.04869431419600103; 1; 21.102927514895644; 0.68601496755629898; 0.31822499999999998; 0.13257185000000002; 1; 7.6731380439999999; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.085051741999999; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.081225275; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.07894314; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.094219388000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.086985294; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.040603677478065946; 1; 18.373508419114991; 0.15693303820171112; 0.00015728300000000001; 0.058937402682438973; 1; 30.160967375817844; 5.2192192816085523; 8.7431040000000007; 0.035640066530748568; 1; 18.373508419114998; 0.27938232713955652; 0.19587299999999999; 0.13305366599999927; 1; 9.0721879489999999; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.089229225; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.079683107999999; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.081962305999999; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.092645788; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.081868371000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.084080245999999; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.039984449710711044; 1; 15.453803564848533; 0.20676040369285767; 3.5269999999999999e-05; 0.054516054116762601; 1; 25.175681536110737; 6.0313751257564672; 5.8853939999999998; 0.038507062391951105; 1; 15.453803564848533; 0.2099413329804401; 0.27926699999999999; 0.13618494000000023; 1; 6.30088121; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.091080091; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.08551185; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.055805938327326797; 1; 11.572316118701853; 0.17796651295051499; 9.9593000000000007e-05; 0.071958049759268755; 1; 30.952454728172167; 5.8938889138895547; 3.0732650000000001; 0.048708863500505684; 1; 11.572316118701851; 0.38253792687491356; 0.14366100000000001; 0.119166392; 1; 3.3361919850000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.078344528000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.088044157000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.082504276; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.087364181; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.095777962; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.051684730642317038; 1; 11.925841674844577; 0.33516098123891164; 9.9035000000000003e-05; 0.063037324929609895; 1; 26.240006862873141; 4.3696990283929029; 6.0739580000000002; 0.050305689423994132; 1; 11.925841674844571; 0.52916412240599742; 0.141455; 0.11832671099999945; 1; 6.3338387459999996; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.081585796000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.057599046636771942; 1; 15.317620996158755; 0.24837056298679186; 0.000144642; 0.073182961453908471; 1; 29.155491443987827; 5.4966245140341634; 8.3384540000000005; 0.053285784208018216; 1; 15.317620996158759; 0.57044029706419042; 0.17688999999999999; 0.12982974099999886; 1; 8.6453183829999993; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.089988891000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.086204814; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.08281856; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.057319873588300013; 1; 12.590372410453973; 0.15825184685980898; 1.6482000000000002e-05; 0.066098786259610812; 1; 31.174582913302629; 5.5856814437488502; 7.9456350000000002; 0.057319873588300013; 1; 12.590372410453973; 0.15825184685980898; 0.34587400000000001; 0.14128527800000037; 1; 8.4328107600000006; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.054671624834640477; 1; 11.654125012042165; 0.085011796639871698; 3.2126999999999999e-05; 0.074005769477004102; 1; 20.900064691423548; 6.5671452317737176; 8.0854269999999993; 0.047966480161281952; 1; 11.654125012042165; 0.091951535141085713; 0.17693700000000001; 0.12015167800000047; 1; 8.3825478049999997; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.0382645252591245; 1; 10.800690051793669; 0.13740574931513191; 1.0337000000000001e-05; 0.063797646645633949; 1; 21.985627235878582; 4.518032697693755; 5.3706189999999996; 0.0382645252591245; 1; 10.800690051793669; 0.13740574931513191; 0.226107; 0.12613428900000015; 1; 5.7228706259999997; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.08472795; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.06862111425196582; 1; 11.610013771082665; 0.10756761695474427; 8.8488999999999999e-05; 0.070218832147392357; 1; 21.982681016339829; 6.0672615851895904; 8.1586890000000007; 0.061133716170760716; 1; 11.610013771082661; 0.16810124187044947; 0.167152; 0.11909406999999839; 1; 8.4450235589999991; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.079134153; 
.
