0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.093901123209246276; 1; 5.7007636099934151; 4.9002947515652755e-16; 9.5193000000000008e-05; 0.065379856011042223; 1; 12.098221034666023; 4.4779119173498163; 0.18921199999999999; 0.10551123693585396; 1; 5.7007636099934142; 0; 0.0070080000000000003; 0.11360201200000004; 1; 0.30991720500000003; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.093827979831859989; 1; 5.7031397357600548; 7.9629789471245766e-16; 9.4984000000000011e-05; 0.056801800305644669; 1; 7.2927537430636615; 3.4854142690095262; 0.14469299999999999; 0.1054580882191658; 1; 5.703139735760054; 0; 0.0070109999999999999; 0.10507153; 1; 0.25687051399999999; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.094014485848361043; 1; 5.7013632093655016; 4.9002947342880403e-16; 9.6311000000000007e-05; 0.075315482500526637; 1; 6.3307008585404567; 1.8337178318162981; 0.110598; 0.10554801300168037; 1; 5.7013632093655016; 0; 0.0070080000000000003; 0.09886014600000001; 1; 0.21656245700000001; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.093572565707667116; 1; 5.7135142674450723; 3.3689526444865321e-16; 9.4775e-05; 0.06004737949530993; 1; 10.07385290343689; 5.3684316553794291; 0.18035399999999999; 0.10529616102576256; 1; 5.7135142674450723; 0; 0.007123; 0.10369236300000001; 1; 0.29126413800000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.093896354323831102; 1; 5.7004773192368372; 7.044173686729063e-16; 9.6800000000000008e-05; 0.06427233871072531; 1; 8.2096211504543994; 4.2607099340700625; 0.109874; 0.10552325844764709; 1; 5.7004773192368354; 0; 0.0071089999999999999; 0.096712959000000029; 1; 0.21379275900000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.093943201262375403; 1; 5.7090109510030675; 7.0441737046667739e-16; 9.5962e-05; 0.059394381785144411; 1; 8.3251727171969137; 3.2152680822665318; 0.18191099999999999; 0.10550174862146378; 1; 5.7090109510030675; 0; 0.0070889999999999998; 0.10065450000000005; 1; 0.28975046200000004; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.092280169756248073; 1; 5.6481085129690776; 7.3504421004413464e-16; 9.6171000000000011e-05; 0.047405226012835137; 1; 7.9897605863108394; 4.4261138503892674; 0.114386; 0.10365442931652069; 1; 5.6481085129690776; 0; 0.0070980000000000001; 0.10032437; 1; 0.22190454100000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.09373638470625055; 1; 5.7035004972326462; 5.8190999963508835e-16; 9.6381000000000011e-05; 0.055859791688047923; 1; 8.9930942119176649; 3.508220372970388; 0.16476499999999999; 0.10538414493203163; 1; 5.7035004972326462; 0; 0.0070939999999999996; 0.10111461100000003; 1; 0.27306999200000004; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.093578763563057471; 1; 5.7317871147454511; 6.4316368264596393e-16; 9.5543000000000003e-05; 0.064675626655419663; 1; 11.626564747379863; 4.5526563195693823; 0.304703; 0.1053013876080513; 1; 5.7317871147454502; 0; 0.0070910000000000001; 0.10041973400000002; 1; 0.41230927700000003; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.093906437785461025; 1; 5.7171161151825007; 5.5128315650995568e-16; 9.6591000000000011e-05; 0.062577623460027904; 1; 7.3172519878035018; 2.4334977912045908; 0.109276; 0.10551188886165619; 1; 5.717116115182499; 0; 0.007064; 0.10102745300000003; 1; 0.21746404400000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.093988412926936965; 1; 5.7183653739200091; 3.3689526223590424e-16; 9.7848000000000002e-05; 0.052543027512729171; 1; 8.4553131608943577; 4.5426944225209933; 0.12676599999999999; 0.10555581748485565; 1; 5.7183653739200082; 0; 0.0070759999999999998; 0.099412803000000036; 1; 0.23335265100000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.093855648719031237; 1; 5.7124035639417725; 8.5755157924868553e-16; 9.6521000000000006e-05; 0.054513848386704922; 1; 6.9112702931231462; 2.4421840889716933; 0.131464; 0.10547403246164322; 1; 5.7124035639417734; 0; 0.0070800000000000004; 0.099722542000000011; 1; 0.23836306300000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.093632062447482137; 1; 5.7093853864199673; 5.8191000119607891e-16; 0.00010266600000000001; 0.053064560052007437; 1; 9.0521094694887587; 4.1766643477348575; 0.067865999999999996; 0.10537423193454742; 1; 5.7093853864199673; 0; 0.007195; 0.10743392900000001; 1; 0.182597595; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.093833924110593464; 1; 5.7062070548963195; 8.8817842075200893e-16; 9.6241000000000002e-05; 0.077540942891077561; 1; 7.53559215389377; 3.6829562604389774; 0.193161; 0.10544858127832413; 1; 5.7062070548963177; 0; 0.0070590000000000002; 0.10175743800000005; 1; 0.30207367900000004; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.09366635001938918; 1; 5.7128757382305499; 3.6752210588592913e-16; 9.4914000000000006e-05; 0.063122370978817344; 1; 8.2122499174600883; 5.0753489633358164; 0.163581; 0.10539139434695244; 1; 5.7128757382305508; 0; 0.007025; 0.099482743000000012; 1; 0.27018365700000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.093931802901728395; 1; 5.7117981777448845; 5.2065631652775599e-16; 9.547200000000001e-05; 0.05961857084184885; 1; 9.9374712103388738; 3.4087105395803268; 0.142843; 0.10549104958772659; 1; 5.7117981777448836; 0; 0.0069959999999999996; 0.099759917000000017; 1; 0.24969438900000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.093857228242117785; 1; 5.7347437996185917; 5.8190999856858065e-16; 9.4216000000000007e-05; 0.067511496134102345; 1; 6.6454701703608841; 0.91795404149250137; 0.057021000000000002; 0.10545843467116356; 1; 5.7347437996185908; 0; 0.0069779999999999998; 0.098091167000000021; 1; 0.16218438300000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.093717557859831838; 1; 5.7352171656809094; 3.3689526246868476e-16; 9.4635000000000004e-05; 0.055210842425003646; 1; 8.7671499833650159; 3.8959244612566066; 0.22775500000000001; 0.10539383068680763; 1; 5.7352171656809112; 0; 0.0070099999999999997; 0.096726939999999983; 1; 0.33158657499999999; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.093775192725247355; 1; 5.7212546755574483; 3.3689526237222783e-16; 9.519400000000001e-05; 0.060437281538421907; 1; 7.5903769751631298; 1.9454849090271962; 0.062522999999999995; 0.10544666275382042; 1; 5.72125467555745; 0; 0.0069810000000000002; 0.104033497; 1; 0.17363269100000001; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.094098443358108921; 1; 5.7011968704686478; 5.2065631480003238e-16; 9.4565e-05; 0.059841321657101314; 1; 10.393717344705129; 5.3778170828728236; 0.23472100000000001; 0.10562419891357422; 1; 5.7011968704686486; 0; 0.0070200000000000002; 0.095355572999999985; 1; 0.337191138; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.094025327984629009; 1; 5.7173341749101327; 5.5128315674273621e-16; 9.4635000000000004e-05; 0.069939508289098742; 1; 9.0845334940506675; 3.6625650657274411; 0.14716899999999999; 0.10555689036846161; 1; 5.7173341749101336; 0; 0.0069930000000000001; 0.098078730000000044; 1; 0.25233536500000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.093995235860347748; 1; 5.6985540351535526; 9.188052655786844e-16; 9.5263000000000013e-05; 0.075485437021901206; 1; 7.729424153085052; 3.9870951237955303; 0.080763000000000001; 0.10555271059274673; 1; 5.6985540351535535; 0; 0.0070349999999999996; 0.092299618; 1; 0.180192881; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.093971761393135997; 1; 5.7086519982297865; 4.9002947509047997e-16; 9.5333000000000004e-05; 0.04746980961555472; 1; 8.7071175052899168; 4.063215225224412; 0.192334; 0.10550378262996674; 1; 5.7086519982297865; 0; 0.0070070000000000002; 0.096410648000000002; 1; 0.29584698100000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.093761495218194768; 1; 5.7183989201205456; 3.9814894635315428e-16; 9.5613000000000008e-05; 0.063363486435264349; 1; 8.0795189563292169; 3.8879332775919586; 0.215472; 0.10543857142329216; 1; 5.7183989201205456; 0; 0.0070369999999999999; 0.098858055000000014; 1; 0.32146266800000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.093822859484573889; 1; 5.7060833676686054; 7.0441736860685872e-16; 9.4495000000000009e-05; 0.090210912483079095; 1; 13.077128726713479; 4.8380229512884814; 0.32412099999999999; 0.10546810925006866; 1; 5.7060833676686062; 0; 0.0070179999999999999; 0.10132619600000004; 1; 0.43255969100000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.094000879803608203; 1; 5.7158042626886996; 7.6567105064768338e-16; 9.4774000000000011e-05; 0.067084037000313401; 1; 6.3041544334901243; 1.2456907309847205; 0.14701700000000001; 0.10551533475518227; 1; 5.7158042626886996; 0; 0.0069979999999999999; 0.096740775999999987; 1; 0.25085055000000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.093891410992063329; 1; 5.7196008499114317; 5.8190999829593336e-16; 9.4635000000000004e-05; 0.081718891859054565; 1; 8.2956814943678463; 3.6844070927981543; 0.210455; 0.1055159904062748; 1; 5.7196008499114308; 0; 0.0070150000000000004; 0.10048621000000003; 1; 0.31805084500000003; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.093975320715328742; 1; 5.7241281355748912; 4.5940263047040432e-16; 9.5752000000000001e-05; 0.06922138688553657; 1; 9.9544766411126417; 4.0224707641052655; 0.15124699999999999; 0.10555401816964149; 1; 5.7241281355748921; 0; 0.0070679999999999996; 0.10777819700000001; 1; 0.26618894900000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.093940263935204216; 1; 5.7079534707433632; 3.3689526295371022e-16; 9.5753000000000003e-05; 0.048551368427329829; 1; 12.825912597886575; 6.2968002690613982; 0.56854899999999997; 0.1055108867585659; 1; 5.7079534707433632; 0; 0.0070939999999999996; 0.10610248900000009; 1; 0.68184124200000007; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.093668934600106599; 1; 5.7224955356837741; 3.3689526223590424e-16; 9.5263000000000013e-05; 0.056584371761842209; 1; 7.0684482835621587; 2.1531456017680899; 0.19824900000000001; 0.10537298023700714; 1; 5.7224955356837741; 0; 0.0070679999999999996; 0.10648026099999999; 1; 0.311892524; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.093643844127655029; 1; 5.7314885388472332; 3.6752210443085285e-16; 9.5263000000000013e-05; 0.05731692838554199; 1; 8.0855893653819031; 2.5473195802636357; 0.143897; 0.10536053031682968; 1; 5.7314885388472332; 0; 0.007077; 0.097231303000000033; 1; 0.24830056600000003; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.093938337831661625; 1; 5.7175980311875758; 3.6752210456717645e-16; 9.5613000000000008e-05; 0.052069483181604974; 1; 8.4927141335347986; 3.8789168043838513; 0.20957999999999999; 0.10552776604890823; 1; 5.7175980311875758; 0; 0.0070829999999999999; 0.10456933000000002; 1; 0.321327943; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.093899113093984535; 1; 5.7163958089004057; 5.8190999843225701e-16; 9.6171000000000011e-05; 0.063653483365972832; 1; 7.5836063781470182; 2.4135135959737664; 0.15882199999999999; 0.10551559552550316; 1; 5.7163958089004065; 0; 0.0070660000000000002; 0.089998030000000021; 1; 0.25598220100000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.093840379910222413; 1; 5.7082396839563572; 5.8190999940230782e-16; 0.00010071100000000001; 0.064251753129065031; 1; 8.3010422144293692; 4.2791671355998471; 0.19806199999999999; 0.10548814386129379; 1; 5.7082396839563572; 0; 0.0070530000000000002; 0.10653196000000001; 1; 0.311747671; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.093633821298336167; 1; 5.7343289850169734; 3.3689526237222783e-16; 9.6451000000000002e-05; 0.070226362182034388; 1; 7.4804253202298376; 3.5763604530671227; 0.210927; 0.10531774535775185; 1; 5.7343289850169734; 0; 0.0070559999999999998; 0.098406532000000019; 1; 0.31648598300000003; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.093945722898532605; 1; 5.7293863789120154; 3.6752210429452926e-16; 9.5683000000000012e-05; 0.063143928162753576; 1; 14.500729898204913; 3.3120071821239856; 0.31124600000000002; 0.10549895837903023; 1; 5.7293863789120172; 0; 0.0071339999999999997; 0.10235820999999999; 1; 0.42083389300000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.093806453819932606; 1; 5.7123364871496154; 6.4316368407063085e-16; 0.00010287600000000001; 0.055895951661196625; 1; 8.9077956705717778; 4.1180922793905088; 0.13587199999999999; 0.10543752834200859; 1; 5.7123364871496154; 0; 0.0072020000000000001; 0.10580904300000003; 1; 0.24898591900000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.09370701528828719; 1; 5.7036683686886942; 8.5755157924868553e-16; 9.6939000000000001e-05; 0.056417958810925484; 1; 7.7029546495446146; 4.2457530015338554; 0.13869699999999999; 0.10540050268173218; 1; 5.7036683686886942; 0; 0.0073720000000000001; 0.094618869000000022; 1; 0.24078480800000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.093914447930352446; 1; 5.7275672449006683; 6.1253684035455833e-16; 9.4914000000000006e-05; 0.057607148828751897; 1; 11.89358066829282; 5.8608409767358509; 0.24540200000000001; 0.10549690574407578; 1; 5.7275672449006692; 0; 0.007077; 0.096604214000000022; 1; 0.34917812800000003; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.093647084102548406; 1; 5.7088487055349706; 4.9002947336275646e-16; 9.5334000000000006e-05; 0.049341980212678514; 1; 7.7759571061700816; 2.2958920240457483; 0.26016299999999998; 0.1053355485200882; 1; 5.7088487055349733; 0; 0.0070349999999999996; 0.094080553000000025; 1; 0.361373887; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.093834287390626714; 1; 5.7125692381265916; 5.5128315796503191e-16; 9.4914000000000006e-05; 0.062992826518085271; 1; 6.6582879528764636; 1.4062503052689221; 0.111134; 0.10543309897184372; 1; 5.7125692381265925; 0; 0.0069820000000000004; 0.099482690000000012; 1; 0.21769360400000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.09392221015075157; 1; 5.7057026375027613; 5.2065631652775599e-16; 9.666e-05; 0.075786964760886297; 1; 7.3409644651545403; 2.8534537014037924; 0.074586; 0.10547622293233871; 1; 5.7057026375027613; 0; 0.007156; 0.10193205800000001; 1; 0.183770718; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.093830191883547548; 1; 5.7093818789658872; 5.5128315796503191e-16; 9.5054000000000002e-05; 0.069364540278911591; 1; 8.6693529389952317; 1.7630247682427185; 0.14417199999999999; 0.10548738017678261; 1; 5.7093818789658863; 0; 0.0069959999999999996; 0.10251384300000001; 1; 0.253776897; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.093919674127266331; 1; 5.7091302722083554; 4.2877579048820457e-16; 9.589200000000001e-05; 0.060828256374225023; 1; 10.367886388650373; 6.5535658164955475; 0.27348899999999998; 0.10553484037518501; 1; 5.7091302722083554; 0; 0.0072030000000000002; 0.10473153000000002; 1; 0.385519422; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.081967219976442199; 1; 5.2978203282826914; 3.8064789538185519e-16; 9.0933000000000005e-05; 0.070828429112831756; 1; 8.1394874926793364; 4.4581904327922004; 0.118598; 0.092263607308268547; 1; 5.2978203282826914; 0; 0.0070099999999999997; 0.091602096000000008; 1; 0.21730102900000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.078944480115616764; 1; 5.1457970640605035; 3.2895497100836879e-16; 8.8419000000000008e-05; 0.07533835805952549; 1; 7.5850887714590236; 2.3958033429422301; 0.122723; 0.088636728003621101; 1; 5.1457970640605026; 0; 0.0070590000000000002; 0.097918530000000017; 1; 0.22778894900000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.094118105183387618; 1; 5.6985513378502528; 8.2692473644856168e-16; 9.5683000000000012e-05; 0.059992600729068118; 1; 10.66171158861758; 5.8511070958890308; 0.10771699999999999; 0.10562557727098465; 1; 5.6985513378502528; 0; 0.0069979999999999999; 0.10310096400000002; 1; 0.21791164700000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.09406539001341524; 1; 5.7331576930869028; 5.8190999856858065e-16; 9.4705000000000009e-05; 0.064297884037452083; 1; 9.21548536083586; 3.1904991692757809; 0.098096000000000003; 0.10556424781680107; 1; 5.7331576930869028; 0; 0.0070060000000000001; 0.105089184; 1; 0.210285889; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.093964618341676118; 1; 5.7012929769617928; 3.6752210588592913e-16; 9.2260000000000001e-05; 0.065885133575648069; 1; 15.89118951833199; 5.1063292568420575; 6.7661480000000003; 0.1055409274995327; 1; 5.7012929769617928; 0; 0.0069769999999999997; 0.092719249999999781; 1; 6.86593651; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.094198273173693947; 1; 5.707193115683177; 2.4501473668137828e-16; 9.6381000000000011e-05; 0.078596079308125705; 1; 6.8587091856312554; 1.8322355037394; 0.086138000000000006; 0.10566980391740799; 1; 5.7071931156831788; 0; 0.0070070000000000002; 0.099265290000000006; 1; 0.19250667100000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.094173475072301671; 1; 5.7132076751987402; 4.2877579048820457e-16; 0.00010399400000000001; 0.065739989280700684; 1; 7.0297187578795493; 1.1918762512431889; 0.079382999999999995; 0.10563787817955017; 1; 5.7132076751987384; 0; 0.0070540000000000004; 0.094521558000000019; 1; 0.18106255200000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.093650891349233434; 1; 5.7078314567194912; 6.7379052544185919e-16; 9.5403000000000008e-05; 0.059978007254275406; 1; 7.1222878265189218; 1.8389645628138498; 0.19009699999999999; 0.10535264760255814; 1; 5.7078314567194912; 0; 0.007084; 0.097079183000000013; 1; 0.294355586; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.093705694994022107; 1; 5.7119930143600604; 9.1880526212323737e-16; 0.00010217800000000001; 0.060284762643277645; 1; 6.1521914630640122; 0.82801775422337143; 0.063796000000000005; 0.10540460050106049; 1; 5.7119930143600612; 0; 0.0070800000000000004; 0.10139800200000001; 1; 0.17237618000000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.093747207830692153; 1; 5.7033247296481999; 6.4316368400458327e-16; 9.428500000000001e-05; 0.088385212235152721; 1; 14.912235027215688; 6.1012426969889439; 2.496696; 0.105423204600811; 1; 5.703324729648199; 0; 0.0070689999999999998; 0.095967762999999831; 1; 2.5998270479999999; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.093934635150021525; 1; 5.7044189848230431; 3.9814894732320509e-16; 9.5962e-05; 0.080310332744071886; 1; 6.8207104325540797; 2.3136772750430579; 0.15479499999999999; 0.10552574321627617; 1; 5.7044189848230431; 0; 0.0070829999999999999; 0.097962655000000037; 1; 0.25993661700000004; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.08522616233676672; 1; 5.3674329601683697; 6.3441315837328254e-16; 9.400700000000001e-05; 0.073852973369260624; 1; 7.7523536316490969; 3.1689518373051082; 0.12704499999999999; 0.095660578459501266; 1; 5.3674329601683688; 0; 0.0070949999999999997; 0.095783581000000034; 1; 0.23001758800000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.093733370561024237; 1; 5.6979557652622699; 4.5940263192548054e-16; 9.666e-05; 0.068101031822152436; 1; 10.880714175017754; 5.8293493667681817; 0.15454200000000001; 0.10539533570408821; 1; 5.697955765262269; 0; 0.0070809999999999996; 0.094593171000000004; 1; 0.25631283100000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.093847839225982804; 1; 5.6855062669933139; 5.20656315032813e-16; 9.4635000000000004e-05; 0.083671171085110727; 1; 13.152799455870761; 3.6975884986293863; 5.1933670000000003; 0.10546982660889626; 1; 5.6855062669933147; 0; 0.0070410000000000004; 0.099185545000000125; 1; 5.2996881800000004; 
