0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.094353845342993736; 0; 8.1619421783450363; 0.27692660867666014; 0.000112027; 0.095026116818189621; 0; 12.752490907308996; 4.0452670370278661; 4.8928469999999997; 0.10739345774054528; 0; 8.1619421783450381; 2.323449713445306; 0.052220999999999997; 0.10959558899999998; 1; 5.0547756159999997; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.10454681127264005; 0; 8.9799149641910034; 0.32898748410569689; 0.00012089500000000001; 0.088734731954686785; 0; 16.651046014339318; 5.8421694780258786; 0.63950200000000001; 0.11347072832286358; 0; 8.9799149641910052; 3.0977122048624315; 0.058555000000000003; 0.13172478000000001; 1; 0.82990267500000003; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.095549616056519585; 0; 8.3779272009087329; 0.29079771154514217; 0.000109022; 0.12633001460478857; 0; 12.478767816767768; 4.4077516391601801; 1.9154990000000001; 0.11585094183683395; 0; 8.3779272009087311; 2.6707339379865487; 0.049994999999999998; 0.12855280699999991; 1; 2.094155829; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10280216269062034; 0; 9.8505293611515725; 0.33463235012892617; 6.9142999999999999e-05; 0.11309777274727821; 0; 19.874275677465381; 4.5789872354270234; 5.7915840000000003; 0.092725324574857951; 0; 9.8505293611515743; 0.54170628029067958; 0.10866199999999999; 0.14807872; 1; 6.0483938630000003; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.092920609866268933; 0; 9.028494400110338; 0.11496648865220668; 6.5930000000000001e-05; 0.10284251999109983; 0; 14.716831063616244; 4.6853194762382753; 0.52993500000000004; 0.081639071069657801; 0; 9.0284944001103398; 0.18394638184352757; 0.10694099999999999; 0.13854209300000003; 1; 0.77548402300000008; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.074710693304312598; 0; 8.706868080310743; 0.12004615725837058; 1.3968000000000001e-05; 0.1048827008589318; 0; 19.189922892260164; 6.1977882438565519; 5.1013659999999996; 0.074710693304312598; 0; 8.706868080310743; 0.12004615725837058; 0.24740599999999999; 0.15440420700000068; 1; 5.5031901750000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.103406373; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.112722995; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.092367144778024324; 0; 9.74980295855271; 0.088628292875140902; 4.6514000000000002e-05; 0.091233392280560946; 0; 20.682772047796199; 4.9171362515278227; 0.75594700000000004; 0.078627217786781722; 0; 9.7498029585527117; 0.11548535132215237; 0.115777; 0.13445039000000003; 1; 1.0062209040000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11041985891966356; 0; 8.0444261476639589; 0.1354709010804761; 4.7283000000000001e-05; 0.10378581774421036; 0; 16.020799039474859; 5.9048533048445844; 3.7425790000000001; 0.098252611532807343; 0; 8.0444261476639571; 0.19507809755588376; 0.10126599999999999; 0.13059588299999988; 1; 3.974488166; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.10145081639555949; 0; 8.4456573711861882; 0.10839035749153224; 4.4139000000000005e-05; 0.087818270176649088; 0; 15.000079802318021; 5.5721907098402204; 6.2794429999999997; 0.099950838629156352; 0; 8.4456573711861864; 0.15174650048814159; 0.113797; 0.13240952600000072; 1; 6.5256936650000004; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.07168863446670859; 0; 8.0755997137364641; 0.26936851220520058; 9.9454e-05; 0.092989542055875063; 0; 13.34419160211565; 5.5713729512629744; 4.3640429999999997; 0.090280720591545099; 0; 8.0755997137364641; 2.5143790036929077; 0.049430000000000002; 0.11738947800000063; 1; 4.5309619320000003; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.102171584000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.079709239030147302; 0; 8.4289167680119963; 0.30476481406215977; 0.000100222; 0.08079354737240535; 0; 13.192663658881486; 6.7582130496769413; 1.810756; 0.10684953778982162; 0; 8.4289167680119981; 2.6921886442925071; 0.052322; 0.11695626100000002; 1; 1.9801344830000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.100787539000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.06194285195734766; 0; 8.4476983117559286; 0.15369373214575169; 9.9170000000000001e-06; 0.11741903269042571; 0; 17.956244889051124; 5.2054311663067079; 3.768052; 0.06194285195734766; 0; 8.4476983117559286; 0.15369373214575169; 0.17155300000000001; 0.14229019400000023; 1; 4.0819051110000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.065446821725583776; 0; 7.9728315102279774; 0.14739746559318181; 1.5016000000000002e-05; 0.088449652824136943; 0; 13.392773944626036; 5.6300713418566257; 8.5726949999999995; 0.065446821725583776; 0; 7.9728315102279774; 0.14739746559318181; 0.20735799999999999; 0.14185410900000053; 1; 8.921922125; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.079995585349388415; 0; 9.2290957405522267; 0.33717314525706693; 0.00011942800000000001; 0.092165479022595614; 0; 18.071933053133424; 6.1659881760445394; 5.6607079999999996; 0.10483032837510109; 0; 9.2290957405522231; 3.2768745485677635; 0.084162000000000001; 0.1211607310000004; 1; 5.866150159; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.10470188313296863; 0; 8.1638004458033304; 0.10461613725722206; 6.9423000000000003e-05; 0.10668531416550926; 0; 23.676763786202283; 5.945646908774302; 4.4881650000000004; 0.10956448338487569; 0; 8.1638004458033286; 0.20576402066673988; 0.118898; 0.12901677699999942; 1; 4.7361491999999998; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.12364805565804851; 0; 10.82299228135466; 0.15313907649480463; 4.3721000000000004e-05; 0.11490092727427299; 0; 26.349892249978499; 6.024841946381108; 5.0197859999999999; 0.12064815548861899; 0; 10.82299228135466; 0.18301987190842278; 0.147864; 0.13484957100000033; 1; 5.3025432920000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.096392075000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.065037047893453673; 0; 10.659155767095212; 0.25257536299757688; 7.9339000000000007e-05; 0.086037475708872074; 0; 19.630038751171888; 4.5066942611008685; 1.7310319999999999; 0.052912338171154261; 0; 10.659155767095212; 0.39857048112164239; 0.11817; 0.14417516200000013; 1; 1.993456501; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.11706384; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.098746492; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.10571443410338582; 0; 8.7446713085334018; 0.28977906271043191; 0.00010874300000000001; 0.11875544271121423; 0; 17.676190295404865; 5.1504858994652229; 2.4025370000000001; 0.11605655252933503; 0; 8.7446713085334036; 2.7995718456935639; 0.071715000000000001; 0.12193791999999964; 1; 2.5962986629999998; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.089950029439746573; 0; 9.0838430280057167; 0.090669858176876325; 5.6571000000000004e-05; 0.095989384595304733; 0; 20.698986572194077; 6.8630534138130503; 9.2995760000000001; 0.076734312716871506; 0; 9.0838430280057167; 0.14144497875592477; 0.126498; 0.13312608999999909; 1; 9.5592566609999992; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.083976668829564005; 0; 8.2008132142780834; 0.11437484064215123; 4.8680000000000001e-05; 0.079298606572242886; 0; 11.780724766522548; 3.2861771309071774; 1.203187; 0.067084747860208155; 0; 8.2008132142780852; 0.16469977052469789; 0.096573999999999993; 0.1250381990000001; 1; 1.4248478790000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.062999324717869357; 0; 9.206001929371137; 0.1551326272813405; 1.3340000000000001e-05; 0.089578611543402076; 0; 24.576261734341866; 4.9841882516817; 2.5741149999999999; 0.062999324717869357; 0; 9.206001929371137; 0.1551326272813405; 0.17944099999999999; 0.14734564299999992; 1; 2.9009149829999998; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.090769191586084416; 0; 10.135392918890487; 0.35915410145907067; 0.00012913600000000002; 0.091554006489996731; 0; 19.147247309883312; 5.8370545964455536; 6.2538609999999997; 0.11206769496202469; 0; 10.135392918890489; 3.6364841204655391; 0.062071000000000001; 0.1280920660000002; 1; 6.4441532019999999; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.096297369; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.071989348169327491; 0; 9.427675700539524; 0.32933280728264591; 0.000103016; 0.099065699415015321; 0; 22.045080117189151; 6.2338079289602186; 5.8383320000000003; 0.068335049857313812; 0; 9.427675700539524; 0.98137033265708695; 0.106119; 0.13726567499999942; 1; 6.0818196909999998; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.112452503; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.068029056492701384; 0; 7.7985462882111465; 0.25304381204272147; 1.1105000000000001e-05; 0.092266409125711241; 0; 10.755459117237839; 3.9380495374103943; 0.20455999999999999; 0.068029056492701384; 0; 7.7985462882111465; 0.25304381204272147; 0.16042500000000001; 0.13989547300000008; 1; 0.50489157800000006; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.12244432365696412; 0; 9.4123169721434348; 0.3097512722379191; 0.000116496; 0.12132942945592934; 0; 16.803163371819945; 4.6408245372670116; 3.4702579999999998; 0.11389263831079006; 0; 9.4123169721434348; 3.0284880876811693; 0.062143999999999998; 0.11903880300000041; 1; 3.6515572990000003; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.096905749729451013; 0; 8.5577100950964997; 0.15431477165718277; 6.5860999999999998e-05; 0.11693189576977775; 0; 22.080413288433519; 5.3481285511164325; 8.875864; 0.097185274257379425; 0; 8.5577100950964997; 0.30862954331436415; 0.102599; 0.12256234599999966; 1; 9.1010912069999996; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10093517134301976; 0; 11.993527029723962; 0.066377118616231412; 8.3042000000000009e-05; 0.11971847230085621; 0; 27.202283155209237; 5.1769610113359263; 2.8000850000000002; 0.082355965156017286; 0; 11.99352702972396; 0.090665338264485154; 0.188694; 0.14547396599999984; 1; 3.134336008; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.106832023000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.068345146127850628; 0; 8.2118265450224897; 0.052884195649910287; 2.7448000000000002e-05; 0.11025011961658795; 0; 14.184745516442119; 3.8286633419911422; 4.0707300000000002; 0.059881881472061978; 0; 8.2118265450224897; 0.059901331422315143; 0.11600100000000001; 0.12286465499999966; 1; 4.3096231029999998; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.080909527517301405; 0; 8.690834215490403; 0.10003569279572123; 5.3428000000000004e-05; 0.082283150818612844; 0; 12.597013862184356; 3.946325136524568; 1.445468; 0.072050837697461248; 0; 8.6908342154904048; 0.14805282533766756; 0.083238000000000006; 0.12903818800000011; 1; 1.6577976160000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.1058094; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.092553805; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.068440877638702088; 0; 8.8490412362201365; 0.088202486427009744; 3.2058000000000004e-05; 0.099170895759016275; 0; 16.136347097367604; 4.0964910570693913; 1.4766900000000001; 0.057749544526979495; 0; 8.8490412362201365; 0.10156649952201116; 0.12337099999999999; 0.16171401099999999; 1; 1.7618070690000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11383853240145578; 0; 10.672779304132442; 0.37513163629460811; 5.6502000000000002e-05; 0.12203440070152283; 0; 19.23849601418538; 4.7640049502574024; 6.7881359999999997; 0.11114280828923891; 0; 10.672779304132444; 0.51058052168862444; 0.246998; 0.14413286300000039; 1; 7.1793233650000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.090678564999999; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.110711285000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.109804540000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.090414134649715081; 0; 10.736591432275402; 0.19511911785140792; 6.3765999999999999e-05; 0.089318616315722466; 0; 19.729278326492175; 5.1614743408682164; 4.1216410000000003; 0.077421268081348957; 0; 10.7365914322754; 0.28380962596568221; 0.18109900000000001; 0.13642645899999986; 1; 4.4392302250000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.106649666999999; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 10.101576884; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.081362486130705; 0; 8.391250311334165; 0.29703578277574944; 0.00011782300000000001; 0.11391613809835344; 0; 21.893198435192613; 7.4993539091609742; 8.0306529999999992; 0.10004444941878318; 0; 8.391250311334165; 2.3626141712453874; 0.069151000000000004; 0.12639020000000104; 1; 8.2263120230000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.078416959154937002; 0; 8.4182625039229269; 0.12340683673069847; 1.0266000000000001e-05; 0.11180559649235672; 0; 18.217944923141129; 5.2094256163197707; 5.5574909999999997; 0.078416959154937002; 0; 8.4182625039229269; 0.12340683673069847; 0.201126; 0.14761786400000054; 1; 5.9062451300000003; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.1088208665068333; 0; 11.377055135809844; 0.079781094727731983; 9.9315000000000007e-05; 0.11490220792831914; 0; 32.767178961367591; 6.5502118203718762; 8.7477699999999992; 0.10362563729286194; 0; 11.377055135809846; 0.19869209023523424; 0.11873599999999999; 0.14407083900000128; 1; 9.0106761540000004; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.083180715795606375; 0; 7.0805527562822101; 0.054525845665714841; 1.1663e-05; 0.08216498168185353; 0; 15.254055032514348; 5.4168691884043936; 3.2355839999999998; 0.083180715795606375; 0; 7.0805527562822101; 0.054525845665714841; 0.13464000000000001; 0.12761521400000006; 1; 3.4978508769999999; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.09620501190527446; 0; 9.5844332005004063; 0.1408543507173533; 1.1384000000000001e-05; 0.09611750799505149; 0; 16.561278807950401; 5.826624953489393; 2.8965589999999999; 0.09620501190527446; 0; 9.5844332005004063; 0.1408543507173533; 0.188859; 0.13560794199999993; 1; 3.2210373259999998; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.080741555330616124; 0; 8.3808841920451904; 0.29124254771843594; 9.2890000000000003e-06; 0.11224172031506896; 0; 18.46511348340935; 5.0942353531235858; 3.2450969999999999; 0.080741555330616124; 0; 8.3808841920451904; 0.29124254771843594; 0.17025399999999999; 0.13757838700000025; 1; 3.5529386760000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.092960690978399818; 0; 8.7692792281302552; 0.23470776319969247; 3.1848000000000004e-05; 0.095381619926128119; 0; 13.859382075910728; 5.5178577810415641; 0.76140799999999997; 0.086440134677104652; 0; 8.7692792281302552; 0.27026954550267618; 0.14457900000000001; 0.13598719300000006; 1; 1.042006041; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.11302820669534878; 0; 8.1550827107325308; 0.25474230150872784; 3.4013000000000001e-05; 0.095771759096533057; 0; 14.987075966360544; 5.6191424628055859; 5.3040890000000003; 0.10830196354425314; 0; 8.1550827107325308; 0.30105908360122358; 0.156219; 0.13805950399999983; 1; 5.5984015170000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.089265757398878001; 0; 10.179745501325932; 0.38249814383051167; 0.00014149900000000001; 0.10481165954843163; 0; 20.422207060267478; 6.1037806010146509; 0.35820299999999999; 0.10825735926628113; 0; 10.179745501325934; 3.7411918752714279; 0.057447999999999999; 0.11753859000000004; 1; 0.53333108900000004; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.081096757674545411; 0; 9.2466264326464209; 0.16834989609641657; 6.8375000000000009e-05; 0.091730529148327675; 0; 19.611978789970394; 7.2636990550680745; 4.6565799999999999; 0.070721867512911554; 0; 9.2466264326464209; 0.27878611244740586; 0.119341; 0.12727066999999972; 1; 4.9032600449999997; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.089130200344968491; 0; 9.4729469019548773; 0.22469094605603754; 3.1987000000000004e-05; 0.08699583118924728; 0; 12.985394991006284; 4.2849411179595522; 6.1019509999999997; 0.090631409689332504; 0; 9.4729469019548791; 0.25192621224464828; 0.116663; 0.13385093500000056; 1; 6.3524969220000003; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.084588059948550329; 0; 8.0378549351919499; 0.28648745632925038; 0.00010888200000000001; 0.089263384279451866; 0; 14.103073519588941; 5.119325915354306; 0.72067099999999995; 0.098171552643179893; 0; 8.0378549351919517; 2.4670663883103399; 0.063157000000000005; 0.13809873400000008; 1; 0.92203561600000006; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.082525527992078823; 0; 7.4517757963331901; 0.13747210603152674; 9.9870000000000011e-06; 0.10263646252098538; 0; 20.872185992694085; 5.6123538945450218; 5.5804210000000003; 0.082525527992078823; 0; 7.4517757963331901; 0.13747210603152674; 0.181316; 0.13181091699999939; 1; 5.8935579039999997; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.077980373760290211; 0; 7.8812414295346134; 0.27467170139542008; 9.7638000000000003e-05; 0.10322862162309535; 0; 12.407556919220337; 3.9226570047684142; 1.8626450000000001; 0.097511718422174459; 0; 7.8812414295346134; 2.1516747106142668; 0.056107999999999998; 0.1294459320000001; 1; 2.0482965700000002; 
.
