0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 13.755079437958717; 5.22457893442142e-16; 0.00022209500000000001; 0.015878856182098389; 1; 37.399368943243161; 6.1980889325488695; 1.010777; 0.015878856182098389; 1; 13.75507943795872; 0; 0.0072690000000000003; 0.14545307299999988; 1; 1.1637211679999999; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 14.773663637734442; 7.8368684104179318e-16; 0.00019995600000000002; 0.015878856182098389; 1; 49.277892987902888; 6.8600739440269924; 3.2667660000000001; 0.015878856182098389; 1; 14.773663637734442; 0; 0.0072100000000000003; 0.15652755599999996; 1; 3.430703512; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 15.044029076111599; 5.7301833529040336e-16; 0.000183962; 0.015878856182098389; 1; 32.834458544178659; 5.3507148255686303; 1.9492259999999999; 0.015878856182098389; 1; 15.044029076111599; 0; 0.0089700000000000005; 0.13594173700000006; 1; 2.094321699; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.015878856182098389; 1; 13.679078713370243; 9.7699626448328524e-16; 0.00018340300000000001; 0.015878856182098389; 1; 27.791503718883746; 6.5940968265174318; 2.2106080000000001; 0.015878856182098389; 1; 13.679078713370242; 0; 0.010577; 0.12993457999999994; 1; 2.3513029830000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 14.593064751092319; 5.5511151431928668e-16; 0.00019311100000000002; 0.015878856182098389; 1; 30.699801520610492; 6.6158058997879383; 1.5520499999999999; 0.015878856182098389; 1; 14.593064751092319; 0; 0.01055; 0.14109877400000007; 1; 1.703891885; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 13.568099694229964; 1.5758004275153968e-15; 0.00018892; 0.015878856182098389; 1; 38.948946233830831; 6.3029872379030252; 2.1310389999999999; 0.015878856182098389; 1; 13.568099694229961; 0; 0.0080370000000000007; 0.12356012299999997; 1; 2.2628250429999999; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 12.787998673974855; 9.1682933600747031e-16; 0.00019332100000000001; 0.015878856182098389; 1; 32.947281083020599; 6.2319901333789138; 2.0866579999999999; 0.015878856182098389; 1; 12.787998673974855; 0; 0.0080649999999999993; 0.14110601200000031; 1; 2.2360223330000002; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 16.381263990747176; 4.8009644536207907e-16; 0.00023438700000000002; 0.015878856182098389; 1; 41.432438090212401; 6.1087326985094021; 1.692679; 0.015878856182098389; 1; 16.381263990747172; 0; 0.0081480000000000007; 0.16360638799999999; 1; 1.864667775; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 13.563898632872297; 1.0066022119054504e-15; 0.000177746; 0.015840456327971292; 1; 35.031840188960928; 6.3366245162780501; 2.9707400000000002; 0.015878856182098389; 1; 13.56389863287229; 0; 0.0071960000000000001; 0.14882376999999974; 1; 3.1269375159999999; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 14.006216880496615; 6.1062266236321099e-16; 0.000194787; 0.015878856182098389; 1; 43.42217906488488; 6.387558840820609; 2.6537630000000001; 0.015878856182098389; 1; 14.006216880496618; 0; 0.015296000000000001; 0.14433402899999997; 1; 2.8135878160000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 13.98565234974768; 6.661338168730485e-16; 0.00019017800000000002; 0.015878856182098389; 1; 34.157965607354988; 5.6234173253905571; 2.4313500000000001; 0.015878856182098389; 1; 13.985652349747681; 0; 0.0097750000000000007; 0.15841898299999962; 1; 2.5997341609999998; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.015878856182098389; 1; 16.888885399765421; 8.4263080871650792e-16; 0.00023257200000000001; 0.015878856182098389; 1; 40.05976247184504; 6.2430665671964709; 2.0844109999999998; 0.015878856182098389; 1; 16.888885399765428; 0; 0.014141000000000001; 0.15188425000000039; 1; 2.2506688220000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 14.441660329097262; 1.2335811374198202e-15; 0.00022300300000000002; 0.015878856182098389; 1; 38.807192075450089; 5.9003653197507067; 1.6976359999999999; 0.015878856182098389; 1; 14.441660329097267; 0; 0.0089210000000000001; 0.14121812700000019; 1; 1.8479981300000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 12.591777363420343; 7.2957513369763019e-16; 0.000174673; 0.015878856182098389; 1; 24.873948047226669; 5.1049891101220766; 1.7802819999999999; 0.015878856182098389; 1; 12.591777363420338; 0; 0.0071500000000000001; 0.13353448200000004; 1; 1.9211411549999999; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 14.166303151771354; 1.1746875891229659e-15; 0.00018836200000000002; 0.015878856182098389; 1; 44.350573638953726; 7.0430350335860243; 1.9513959999999999; 0.015878856182098389; 1; 14.166303151771361; 0; 0.0080920000000000002; 0.13866617300000011; 1; 2.098342535; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 13.837738725846481; 4.8446095572087008e-16; 0.000199466; 0.015878856182098389; 1; 35.014170436663996; 5.2763664142742126; 2.461004; 0.015878856182098389; 1; 13.837738725846481; 0; 0.013834000000000001; 0.13487012000000029; 1; 2.6099075860000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 13.148137842001448; 4.7184478484797508e-16; 0.00019290100000000002; 0.015878856182098389; 1; 28.690415230393896; 5.6050721560987906; 2.7516400000000001; 0.015878856182098389; 1; 13.14813784200145; 0; 0.0071710000000000003; 0.13663883700000018; 1; 2.8956427380000003; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 13.384817862787607; 7.6975463095493988e-16; 0.00017844400000000001; 0.015878856182098389; 1; 33.463190878331375; 5.3919276352880496; 3.0186959999999998; 0.015878856182098389; 1; 13.384817862787607; 0; 0.0080280000000000004; 0.1388402800000004; 1; 3.1657427240000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 14.931593843169409; 8.3434942664127693e-16; 0.00020247; 0.015878856182098389; 1; 32.072210129261784; 5.7589238944055454; 2.9967410000000001; 0.015878856182098389; 1; 14.9315938431694; 0; 0.0081209999999999997; 0.1461489640000001; 1; 3.1512134340000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.015878856182098389; 1; 16.515464709200138; 8.6417359763019157e-16; 0.000235295; 0.015878856182098389; 1; 31.80451633807753; 5.5958866074875191; 1.669225; 0.015878856182098389; 1; 16.515464709200135; 0; 0.013369000000000001; 0.15098302200000008; 1; 1.833812317; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 13.347073041928931; 6.0166925193280064e-16; 0.00019646400000000001; 0.015878856182098389; 1; 28.123014766285561; 5.9692137992267194; 1.73; 0.015878856182098389; 1; 13.34707304192893; 0; 0.0088459999999999997; 0.14899392400000019; 1; 1.8880363880000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 10.089793528519467; 9.9475982949724302e-16; 0.00015986600000000002; 0.015878856182098389; 1; 27.065830721927284; 7.1117590500665138; 1.010321; 0.015878856182098389; 1; 10.08979352851947; 0; 0.0072160000000000002; 0.13595814599999995; 1; 1.153655012; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 13.025233734481951; 7.9629789242964123e-16; 0.00017341600000000002; 0.015878856182098389; 1; 36.400760059067821; 6.8091789743486775; 2.8520270000000001; 0.015878856182098389; 1; 13.025233734481954; 0; 0.0071570000000000002; 0.14731696900000008; 1; 3.0066743850000002; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 13.96053075788968; 6.0166925561904914e-16; 0.000199397; 0.015878856182098389; 1; 47.844367769557458; 6.7422248407903389; 1.209306; 0.015878856182098389; 1; 13.960530757889678; 0; 0.0072760000000000003; 0.15330358300000013; 1; 1.3700849800000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 16.045543090334881; 1.0449157899183091e-15; 0.00021350500000000001; 0.015878856182098389; 1; 35.810190072607298; 5.3738217331036973; 3.0030489999999999; 0.015878856182098389; 1; 16.045543090334878; 0; 0.0097929999999999996; 0.13608992700000022; 1; 3.1491454320000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 15.069264939414335; 5.0753052554771657e-16; 0.00020624200000000001; 0.015878856182098389; 1; 43.035307482217867; 5.7723809432158086; 2.7510590000000001; 0.015878856182098389; 1; 15.069264939414341; 0; 0.0080370000000000007; 0.15999950300000015; 1; 2.9193017450000003; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 14.117631112345016; 3.0531133346644758e-16; 0.000189409; 0.015878856182098389; 1; 29.366433672658658; 6.3678540242824448; 2.147427; 0.015878856182098389; 1; 14.117631112345016; 0; 0.0088299999999999993; 0.14101886499999991; 1; 2.2974652739999999; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.015878856182098389; 1; 13.1692115382653; 2.0375857834874527e-15; 0.000204775; 0.015878856182098389; 1; 39.851854337260441; 5.1133458101020635; 2.5762360000000002; 0.015878856182098389; 1; 13.169211538265303; 0; 0.008038; 0.13845191100000004; 1; 2.7229306860000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 13.859746295076231; 3.2297397092492317e-16; 0.00020847700000000002; 0.015878856182098389; 1; 50.678203802775258; 6.8483141460577359; 1.703676; 0.015878856182098389; 1; 13.859746295076235; 0; 0.0081099999999999992; 0.1473497870000002; 1; 1.8593442640000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 14.617089327587991; 9.3752166440607766e-16; 0.00021965100000000002; 0.015878856182098389; 1; 29.757290018052153; 5.1212062521357353; 2.734845; 0.015878856182098389; 1; 14.617089327587991; 0; 0.0080280000000000004; 0.13879163200000025; 1; 2.8818842830000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 14.868229056387523; 1.4988010788904971e-15; 0.00019017800000000002; 0.015878856182098389; 1; 24.771784295313868; 4.6371101136435859; 2.715814; 0.015878856182098389; 1; 14.868229056387518; 0; 0.0070930000000000003; 0.14016642800000034; 1; 2.8632636060000003; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 13.706924500147586; 9.80058945290839e-16; 0.00017481300000000001; 0.015878856182098389; 1; 39.762384150607232; 6.2551586503170427; 1.9961800000000001; 0.015878856182098389; 1; 13.706924500147586; 0; 0.01192; 0.14879732799999995; 1; 2.157072141; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 16.903275243309331; 4.9083544352267991e-16; 0.00022607600000000002; 0.015839937973666837; 1; 38.83668682434179; 6.379277947137207; 2.3752420000000001; 0.015878856182098389; 1; 16.903275243309334; 0; 0.01321; 0.14043508000000013; 1; 2.5291131560000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 12.561047319383107; 2.3314683531858407e-15; 0.00019101600000000002; 0.015878856182098389; 1; 35.32709451937145; 5.56926506953846; 2.2010540000000001; 0.015878856182098389; 1; 12.561047319383105; 0; 0.0080739999999999996; 0.15390036399999982; 1; 2.3632193799999999; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015878856182098389; 1; 15.412763566483099; 1.3703324213869252e-15; 0.00020749800000000002; 0.015878856182098389; 1; 34.625955554967831; 5.9501549724586811; 1.9505920000000001; 0.015878856182098389; 1; 15.4127635664831; 0; 0.010716; 0.14033844100000006; 1; 2.1018539390000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.015878856182098389; 1; 15.320478494286762; 8.3434942640539371e-16; 0.000201282; 0.015878856182098389; 1; 30.229631971963499; 6.4872829353892518; 2.770613; 0.015878856182098389; 1; 15.320478494286768; 0; 0.0071269999999999997; 0.14617525900000009; 1; 2.9241165410000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 11.473664690447341; 7.5659642902539288e-16; 0.00017376500000000001; 0.015282626179131594; 1; 30.848176962907683; 6.7446752718003458; 1.140028; 0.015878856182098389; 1; 11.47366469044734; 0; 0.0071459999999999996; 0.13836112100000009; 1; 1.2857088860000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 13.125631550235431; 1.1102230285027461e-15; 0.00017432300000000002; 0.015878856182098389; 1; 26.329134924438861; 5.4171457242134773; 2.120787; 0.015878856182098389; 1; 13.125631550235427; 0; 0.0079710000000000007; 0.13099605400000006; 1; 2.259928377; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 15.944941412690607; 9.6654710621356037e-16; 0.00020435600000000002; 0.015878856182098389; 1; 37.137331949153534; 6.9503604973679751; 1.9509799999999999; 0.015878856182098389; 1; 15.944941412690603; 0; 0.010657; 0.13710669499999989; 1; 2.0989480509999998; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.015878856182098389; 1; 17.515961265131924; 5.3758167616168302e-16; 0.00023103500000000001; 0.015878856182098389; 1; 44.317332149146019; 7.0227261241873808; 2.8327290000000001; 0.015878856182098389; 1; 17.515961265131928; 0; 0.01325; 0.14268471199999974; 1; 2.9888947469999998; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.015878856182098389; 1; 14.081447970198557; 1.6956133461444354e-15; 0.00019800000000000002; 0.015878856182098389; 1; 34.453066165953793; 6.0155585833264098; 2.335823; 0.015878856182098389; 1; 14.08144797019856; 0; 0.011547; 0.14805473399999991; 1; 2.4956227339999999; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.015878856182098389; 1; 15.279682537881836; 9.3752166414085848e-16; 0.00021273700000000001; 0.015878856182098389; 1; 38.082167910557665; 6.2972551368291718; 2.350384; 0.015878856182098389; 1; 15.279682537881834; 0; 0.0080359999999999997; 0.14943759700000012; 1; 2.5080703340000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.015825643180272519; 1; 17.390999917949241; 6.8321416947401797e-16; 0.00024123200000000002; 0.015878856182098389; 1; 27.87709862994145; 4.7224721849037294; 2.9064899999999998; 0.015878856182098389; 1; 17.390999917949237; 0; 0.01231; 0.14129493100000032; 1; 3.0603361630000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.015878856182098389; 1; 13.502558853771205; 4.9002947421688604e-16; 0.00017893300000000002; 0.015878856182098389; 1; 30.742442226781439; 6.0404414684198064; 1.961276; 0.015878856182098389; 1; 13.502558853771207; 0; 0.0070899999999999999; 0.14308343900000017; 1; 2.1116283720000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.015878856182098389; 1; 14.788718648725101; 9.6654710904950606e-16; 0.00020798700000000003; 0.015878856182098389; 1; 36.34106158150346; 7.1141935082179524; 1.8244769999999999; 0.015878856182098389; 1; 14.788718648725096; 0; 0.010586; 0.12992507600000014; 1; 1.965196063; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.015878856182098389; 1; 12.921204739807425; 6.431636828281413e-16; 0.00017453300000000002; 0.015878856182098389; 1; 24.086679978461628; 5.3828128399136439; 2.008445; 0.015878856182098389; 1; 12.921204739807429; 0; 0.0070670000000000004; 0.13074891700000021; 1; 2.1464354500000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.015878856182098389; 1; 12.912785458861213; 8.8817841913535585e-16; 0.00016566400000000002; 0.015878856182098389; 1; 26.935468170187455; 4.9070391852065036; 2.9897079999999998; 0.015878856182098389; 1; 12.912785458861217; 0; 0.0071310000000000002; 0.14455537000000002; 1; 3.1415600339999998; 
