0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.1057341042341608; 0; 7.7401039168507033; 2.4223047810003414e-16; 0.00010664800000000001; 0.091678090393543243; 0; 9.7067867815376125; 3.530164611257963; 0.35673500000000002; 0.11954621970653534; 0; 7.7401039168507033; 0; 0.0060920000000000002; 0.111533042; 1; 0.47446669000000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.096651024903569902; 0; 7.3581425426354166; 1.8778629400058774e-15; 0.00011244400000000001; 0.090588745906164767; 0; 14.31716145130016; 4.005842617230301; 0.57204200000000005; 0.10310098528862; 0; 7.3581425426354166; 0; 0.0069579999999999998; 0.11738918700000001; 1; 0.69650163100000007; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.10328846775433596; 0; 7.5372141903267549; 3.840065514462905e-15; 0.00010937200000000001; 0.12131605297327042; 0; 11.305619539193296; 4.1360694041867889; 0.38969399999999998; 0.11474117264151573; 0; 7.5372141903267549; 0; 0.0061619999999999999; 0.121028305; 1; 0.51699367699999998; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.10611297584631864; 0; 7.8399082837734522; 5.2245789394125013e-17; 0.00010867300000000001; 0.09013218556841214; 0; 12.859611922540966; 5.9868394511481799; 0.70436900000000002; 0.12116118520498276; 0; 7.8399082837734539; 0; 0.0069189999999999998; 0.11270854300000006; 1; 0.82410521600000008; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.093320079768697425; 0; 7.3724859254587134; 7.4014868308343765e-17; 0.00011621600000000001; 0.092644062691501203; 0; 20.795266155546482; 5.5670605383584064; 0.453513; 0.098295444622635841; 0; 7.3724859254587116; 0; 0.0069459999999999999; 0.12514975600000006; 1; 0.58572497200000007; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.083246226030352866; 0; 7.5729892685050642; 7.0119348923694093e-17; 0.000124597; 0.096110795562465989; 0; 14.526936813175835; 4.9760297752830542; 0.276999; 0.084982111118733883; 0; 7.5729892685050624; 0; 0.0077970000000000001; 0.13017038600000003; 1; 0.41509098300000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10517385331067172; 0; 7.6849143798438506; 0; 0.00010525100000000001; 0.086484338869066799; 0; 16.867360011977027; 5.1478640853892381; 0.69261099999999998; 0.11838754266500473; 0; 7.6849143798438559; 0; 0.0060889999999999998; 0.11306021100000012; 1; 0.81186546200000009; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.091285544271404673; 0; 7.3602015155034675; 9.601928861622976e-17; 0.00011663500000000001; 0.068881774587290626; 0; 15.40601026250247; 5.7393730707372601; 1.028583; 0.095356123521924019; 0; 7.3602015155034692; 0; 0.0074650000000000003; 0.12923314299999997; 1; 1.165397778; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.10636489206191266; 0; 7.8077885832246059; 1.8571003348904687e-15; 0.000107415; 0.088745226236906921; 0; 9.7745737872494693; 3.1168294554692793; 0.59255599999999997; 0.1212276928126812; 0; 7.8077885832246041; 0; 0.0062319999999999997; 0.1242403980000001; 1; 0.72313581300000007; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.10225791352636673; 0; 7.5107418606975376; 7.8368684091187526e-17; 0.00010986000000000001; 0.088496221339001369; 0; 12.496899471856324; 4.3211950483789909; 0.27895599999999998; 0.11329440400004387; 0; 7.5107418606975385; 0; 0.006633; 0.12418168200000003; 1; 0.40988054200000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.10586491159417412; 0; 7.7469989211419641; 8.0743492700011387e-17; 0.00010546100000000001; 0.083832282821337381; 0; 10.855410441805216; 5.2026039737196843; 0.395233; 0.11986390873789787; 0; 7.7469989211419641; 0; 0.0060699999999999999; 0.12438703399999999; 1; 0.525795495; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.093316110782325268; 0; 7.3458347887016551; 4.9343245538895844e-17; 0.000113492; 0.094103697856718849; 0; 15.41109612114384; 5.535954305798831; 0.69806199999999996; 0.098269730806350708; 0; 7.3458347887016524; 0; 0.0069540000000000001; 0.11269182400000011; 1; 0.81782131600000008; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.08340225956941906; 0; 7.558680629753499; 1.1686558153949016e-16; 0.000124108; 0.075082521885633469; 0; 15.138452869461336; 6.1577410392994727; 0.43643799999999999; 0.085354110226035118; 0; 7.558680629753499; 0; 0.0078289999999999992; 0.12030171900000002; 1; 0.56469282700000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.10357901388231446; 0; 7.5997069434875764; 7.8368684091187526e-17; 0.00011027900000000001; 0.10111537575721741; 0; 14.74616032486403; 3.8793075499425118; 0.42083500000000001; 0.1155281662940979; 0; 7.5997069434875764; 0; 0.0060920000000000002; 0.11168730300000004; 1; 0.53872458200000006; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10304601359016755; 0; 7.5495518487614062; 5.2245789394125013e-17; 0.000126971; 0.069247557019645523; 0; 10.888594319154572; 4.8719814916860535; 0.21845700000000001; 0.1144462563097477; 0; 7.5495518487614062; 0; 0.0060569999999999999; 0.12160326900000001; 1; 0.34624424000000004; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.092852706296576396; 0; 7.3363723511156866; 1.0608797751197884e-15; 0.000115377; 0.06142067948454305; 0; 14.126948438628659; 4.8603907715583174; 0.42070600000000002; 0.097519151866436005; 0; 7.3363723511156849; 0; 0.0069470000000000001; 0.10868168300000004; 1; 0.53645006000000006; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.10537074844945561; 0; 7.7115348251358364; 1.6148698540002277e-16; 0.00010581000000000001; 0.10411312989890575; 0; 15.321525345022472; 6.1815428085581337; 0.41376200000000002; 0.11887902393937111; 0; 7.7115348251358382; 0; 0.0060759999999999998; 0.126965051; 1; 0.54690886100000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.10857969160590852; 0; 8.1097670867318055; 2.6645352518442651e-15; 0.000112095; 0.093617226271068346; 0; 12.85393595441704; 5.0411007810361239; 0.47249400000000003; 0.12738201767206192; 0; 8.1097670867318019; 0; 0.0069610000000000002; 0.12813231999999999; 1; 0.60769941500000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.099040567023413517; 0; 7.3994591077274583; 3.6795962952525672e-15; 0.00011286400000000001; 0.082313189371710727; 0; 15.460755432058523; 4.0291560289691875; 0.47055200000000003; 0.10676144063472748; 0; 7.3994591077274583; 0; 0.0069620000000000003; 0.10886552899999997; 1; 0.586492393; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.07913394415607819; 0; 7.7902239842771301; 1.5941663943335581e-16; 0.000124318; 0.078603069805963474; 0; 15.226221697477449; 6.3550873118744384; 0.36682999999999999; 0.079159406013786793; 0; 7.7902239842771301; 0; 0.0078259999999999996; 0.12249506900000003; 1; 0.49727538700000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.096056365966796869; 0; 7.3703834516077533; 2.2838873649431789e-16; 0.00011265400000000001; 0.080037785913137829; 0; 17.096354717811238; 5.6617093848813456; 0.47392899999999999; 0.10235906019806862; 0; 7.3703834516077542; 0; 0.0069420000000000003; 0.12181870199999999; 1; 0.60280235599999998; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.10582471661495441; 0; 7.730251793049705; 2.7452787467595378e-15; 0.00010804400000000001; 0.082963224189976856; 0; 11.134774553841696; 4.2701065367952138; 0.26345499999999999; 0.1195223331451416; 0; 7.7302517930497059; 0; 0.0060699999999999999; 0.117002851; 1; 0.38663589500000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10408102811285944; 0; 7.6285856973240662; 0; 0.00010539000000000001; 0.10282811016908713; 0; 13.405308346785974; 5.9622583155255047; 0.467474; 0.11648528650403023; 0; 7.6285856973240627; 0; 0.0060460000000000002; 0.12074048600000002; 1; 0.59436587600000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.10784685480244019; 0; 7.9906383371901564; 5.2245789394125013e-17; 0.000109301; 0.068742986302822828; 0; 12.057201761064452; 3.8083779591525868; 0.300145; 0.12519779801368713; 0; 7.9906383371901546; 0; 0.0069059999999999998; 0.10596150600000001; 1; 0.41312180700000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.10536658244602608; 0; 7.7113708637494165; 0; 0.00011244500000000001; 0.10714109390974044; 0; 14.275243755371992; 4.3248925769795346; 0.47971399999999997; 0.11887505277991295; 0; 7.7113708637494192; 0; 0.0060689999999999997; 0.12311971000000005; 1; 0.60901515500000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.099919586309364858; 0; 7.4494774242885384; 3.8064789415719651e-16; 0.00011314200000000001; 0.07052043502529462; 0; 10.925108913839392; 4.0123478664324157; 0.27618199999999998; 0.10840678587555885; 0; 7.4494774242885358; 0; 0.0060650000000000001; 0.11144084300000007; 1; 0.39380098500000005; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.083184898585865377; 0; 7.5654044912128917; 4.6746232615796062e-17; 0.00012054600000000001; 0.094150334377499187; 0; 12.483223168154643; 3.32019496712602; 0.36919600000000002; 0.084942368790507317; 0; 7.5654044912128908; 0; 0.0077580000000000001; 0.11979289800000002; 1; 0.49686744400000005; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.10637625920421936; 0; 7.8709118079114919; 5.2245789394125013e-17; 0.000106019; 0.084850777871906757; 0; 11.555444351152545; 4.7514223654184899; 0.891065; 0.12200688198208809; 0; 7.8709118079114893; 0; 0.0068929999999999998; 0.11300003000000003; 1; 1.011064049; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.10841078267377965; 0; 8.0676639833834702; 2.0898315757650005e-16; 0.00010958100000000001; 0.081830521424611405; 0; 11.550613229795614; 4.3432907991319274; 0.55973799999999996; 0.12722865492105484; 0; 8.0676639833834685; 0; 0.0069179999999999997; 0.12260085400000011; 1; 0.68936643500000006; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.10687745647395358; 0; 7.8636544385213192; 2.0898315757650005e-16; 0.00010986000000000001; 0.10094477782646814; 0; 14.412490542548605; 5.5924610613833705; 0.293688; 0.12260548397898674; 0; 7.8636544385213183; 0; 0.0069610000000000002; 0.12306843200000002; 1; 0.42382729200000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.099329864765916556; 0; 7.4433450735237727; 2.5376526277146434e-17; 0.000113282; 0.071810880409819741; 0; 12.874035798114313; 4.0644186704038452; 0.34961399999999998; 0.10734326392412186; 0; 7.4433450735237745; 0; 0.006084; 0.11371741900000006; 1; 0.46952870100000005; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.09181942710199871; 0; 7.3474817006851403; 1.0322073547224915e-15; 0.00012012700000000001; 0.090428472222650755; 0; 12.520236592569031; 4.8680659341002883; 0.19475799999999999; 0.096006082370877266; 0; 7.3474817006851403; 0; 0.0069439999999999997; 0.12670945500000005; 1; 0.32853158200000004; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.095037177825967475; 0; 7.3815728193744539; 1.085551395634823e-15; 0.00011586700000000001; 0.11399739136298498; 0; 14.918366349187162; 6.6304549692734414; 0.35331200000000001; 0.10113184899091721; 0; 7.3815728193744539; 0; 0.0069259999999999999; 0.12265664600000001; 1; 0.48301051300000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.10588333711904638; 0; 7.8062663746743333; 1.3061447348531254e-16; 0.00010839400000000001; 0.097291851306662847; 0; 13.055604996715058; 4.210072224362043; 0.75057099999999999; 0.12036827206611633; 0; 7.8062663746743342; 0; 0.0069470000000000001; 0.127908145; 1; 0.88553453900000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.10310023540959638; 0; 7.5423733697905995; 7.8368684091187526e-17; 0.000112515; 0.1051190131727387; 0; 11.892271099804315; 3.2477702785583586; 0.25037999999999999; 0.11441456526517868; 0; 7.5423733697905995; 0; 0.0061279999999999998; 0.13015527700000001; 1; 0.38677579200000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.10234805810100892; 0; 7.508309254444387; 1.0449157878825003e-16; 0.00010874300000000001; 0.092329676961526275; 0; 11.721373341570713; 4.0735223026628251; 0.32694000000000001; 0.11337205395102501; 0; 7.5083092544443879; 0; 0.0060990000000000003; 0.11831050400000004; 1; 0.45145824700000003; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.098175447114876344; 0; 7.4064124538820035; 1.0150610510858574e-16; 0.00011048900000000001; 0.072372574980060264; 0; 10.864172784589574; 3.9641748693130627; 0.67510099999999995; 0.10544486716389656; 0; 7.4064124538820026; 0; 0.007084; 0.1139156070000001; 1; 0.79621109600000006; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.098008642877851215; 0; 7.4002702296636818; 5.0753052554292869e-17; 0.00011097800000000001; 0.08976852660998702; 0; 15.104844642108594; 4.6768439028292317; 0.59033899999999995; 0.10513277351856232; 0; 7.4002702296636818; 0; 0.0069280000000000001; 0.12403170500000013; 1; 0.72140968300000008; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.088596587748946368; 0; 7.3690514229550441; 1.6803375507840208e-16; 0.00012040600000000001; 0.091157333180308345; 0; 20.367876407240793; 5.5135100733492459; 0.30691400000000002; 0.091998221352696419; 0; 7.3690514229550441; 0; 0.0078120000000000004; 0.12451518700000003; 1; 0.43936159300000005; 
