0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.10000339983140721; 0; 7.5891521010786454; 1.0449157892365714e-15; 0.000108813; 0.092033764968315765; 0; 14.797359022535934; 5.7652224135167653; 0.69207799999999997; 0.10852398350834846; 0; 7.5891521010786427; 0; 0.0060780000000000001; 0.11685518500000004; 1; 0.81511999800000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.10408323784084882; 0; 7.9626838681876819; 5.2245789394125013e-17; 0.00010839400000000001; 0.095537488850263447; 0; 11.424308310229369; 5.447438033280255; 0.37264799999999998; 0.11895650252699852; 0; 7.9626838681876793; 0; 0.0069150000000000001; 0.11915174400000007; 1; 0.49882313800000005; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10110600744232986; 0; 7.6624009005882687; 1.8840148296669324e-16; 0.000105809; 0.086287677908937141; 0; 11.397458301661338; 5.1271572280747657; 0.52719099999999997; 0.11096525192260742; 0; 7.6624009005882687; 0; 0.0060720000000000001; 0.1065412000000001; 1; 0.63991000900000006; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.10236026324105985; 0; 7.6900276198844315; 2.6914497566670462e-17; 0.000106298; 0.084146349307368778; 0; 11.861240478707602; 4.2497924953211292; 0.47903099999999998; 0.11358845606446266; 0; 7.6900276198844297; 0; 0.006097; 0.12267750000000006; 1; 0.60791179800000006; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.098841329050414706; 0; 7.54212974961069; 1.9592171022796882e-15; 0.00011174600000000001; 0.085770627314394166; 0; 10.740631370159349; 5.0331886905800438; 0.44156000000000001; 0.10618099197745323; 0; 7.5421297496106892; 0; 0.0061209999999999997; 0.11390284400000002; 1; 0.56169559000000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.095681259248937875; 0; 7.4673000072010716; 9.3893147225441812e-16; 0.00011572700000000001; 0.058526828652247787; 0; 11.87132064774973; 4.8663363442022813; 0.269619; 0.1007639542222023; 0; 7.4673000072010725; 0; 0.006901; 0.12425617300000003; 1; 0.40089190000000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.091741290667818651; 0; 7.4372309030139068; 2.1217595519516356e-15; 0.00011460900000000001; 0.083439214598564876; 0; 14.987774658613548; 5.7973785452818136; 0.41135899999999997; 0.095465319231152534; 0; 7.4372309030139059; 0; 0.0069449999999999998; 0.12524982800000004; 1; 0.543668437; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.092712657008734017; 0; 7.4604157753021276; 1.2335811384723962e-16; 0.00011272400000000001; 0.097559670534204029; 0; 12.723705549900959; 4.1096093783810623; 0.70231100000000002; 0.096526555716991425; 0; 7.4604157753021285; 0; 0.0069040000000000004; 0.12160496800000008; 1; 0.83093269200000008; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.10344606321869475; 0; 7.8496612778711787; 0; 0.00012131500000000001; 0.071716801686720413; 0; 10.22687790790707; 3.8730085495994757; 0.30739; 0.116771399974823; 0; 7.8496612778711814; 0; 0.0069220000000000002; 0.11561362200000003; 1; 0.43004693700000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.078649805172493578; 0; 7.6315600749860053; 1.8698493021610804e-15; 0.00012320000000000001; 0.056767933070659637; 0; 12.760262307252864; 3.4211503555330931; 0.211701; 0.079593640752136707; 0; 7.631560074986008; 0; 0.0077759999999999999; 0.11711489500000001; 1; 0.33671509500000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.090114234739707574; 0; 7.4214252264299905; 2.0230730583475062e-15; 0.00011684400000000001; 0.08488551756510368; 0; 11.849171558504235; 4.8701703363909497; 0.57006999999999997; 0.093087179586291313; 0; 7.4214252264299887; 0; 0.0069280000000000001; 0.1192909640000001; 1; 0.69640580800000007; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.10507930552258211; 0; 8.0738608899187359; 1.8024797217001646e-15; 0.000107625; 0.081696315402431149; 0; 20.904987593131995; 4.6068268916079145; 0.86431800000000003; 0.12030452117323875; 0; 8.0738608899187376; 0; 0.012253; 0.12250807200000004; 1; 0.99918669700000007; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.084738188700096029; 0; 7.4000544031061937; 1.9683954085180335e-15; 0.00012005700000000001; 0.10539981396868825; 0; 15.761072456385069; 6.1278743138710885; 0.52635100000000001; 0.086427943781018257; 0; 7.4000544031061946; 0; 0.0078510000000000003; 0.11061141900000004; 1; 0.64493347600000006; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.10231649536978114; 0; 7.7250598575604146; 0; 0.00010636800000000001; 0.091212652623653412; 0; 12.415336953578411; 3.1294299794335623; 0.41712700000000003; 0.11393323913216591; 0; 7.7250598575604172; 0; 0.0061380000000000002; 0.11624557699999999; 1; 0.53961694500000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.1028799723946687; 0; 7.7799220137283776; 1.910929326373568e-15; 0.000106508; 0.064752462009588882; 0; 13.021002255664012; 5.8593511205430104; 0.49829099999999998; 0.11509927362203598; 0; 7.7799220137283793; 0; 0.0060800000000000003; 0.12629481600000006; 1; 0.63077232400000005; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.095289071649312967; 0; 7.4689227761596042; 1.2688263138573217e-16; 0.000114191; 0.092294223854939142; 0; 10.410172030617016; 4.9357060600989975; 0.354406; 0.10016352869570255; 0; 7.4689227761596033; 0; 0.0069800000000000001; 0.12011133200000004; 1; 0.48161152300000004; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.10016240749289007; 0; 7.6194386033433172; 1.0971615792240437e-15; 0.00011202500000000001; 0.088593444476524993; 0; 17.403670748802334; 4.2334199683150597; 0.22589200000000001; 0.1089681088924408; 0; 7.6194386033433199; 0; 0.0061409999999999998; 0.11840458200000004; 1; 0.35054960700000004; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.096782931291005195; 0; 7.481829268717564; 1.9853399969767506e-15; 0.00011104800000000001; 0.10122091447313626; 0; 11.489730209914853; 3.7118496214834766; 0.486759; 0.10251979529857635; 0; 7.4818292687175614; 0; 0.0061009999999999997; 0.11998958100000004; 1; 0.61296062900000003; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10091831625411005; 0; 7.6493067456129946; 3.4988846836671599e-16; 0.00010727600000000001; 0.096160851418972015; 0; 9.2558792424271417; 3.1392449329280727; 0.41236600000000001; 0.11054784432053566; 0; 7.6493067456129955; 0; 0.0061040000000000001; 0.11706046400000007; 1; 0.53563774000000008; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.09207655696405305; 0; 7.4113875558254625; 1.0608797728653752e-15; 0.00011551700000000001; 0.082536747590416959; 0; 15.389023580111674; 4.5851171910292825; 0.52198500000000003; 0.095873583108186722; 0; 7.4113875558254625; 0; 0.0069969999999999997; 0.11738811500000006; 1; 0.64648563200000009; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.096769972759134626; 0; 7.4787030898927762; 1.3061447348531254e-16; 0.00011034900000000001; 0.089978907878200218; 0; 18.096937951070931; 5.2236834463849293; 0.40760200000000002; 0.10249418392777443; 0; 7.4787030898927753; 0; 0.0061260000000000004; 0.12986808399999997; 1; 0.54370643299999999; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.10056944169542369; 0; 7.6155904922975299; 1.9853400008715872e-15; 0.00010944100000000001; 0.065907553769648075; 0; 12.213624960911059; 4.6811458843460514; 0.40657599999999999; 0.10965171828866005; 0; 7.6155904922975308; 0; 0.0061190000000000003; 0.12125278600000003; 1; 0.53405722700000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.09662467065979452; 0; 7.4492927317612825; 7.8368684091187526e-17; 0.00010909200000000001; 0.087364626950339266; 0; 14.179868776084993; 6.1380744551125064; 0.46553699999999998; 0.10214746743440628; 0; 7.4492927317612825; 0; 0.0061040000000000001; 0.11109657800000003; 1; 0.58284667000000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.098418570178396558; 0; 7.5044677430644251; 7.8368684091187526e-17; 0.00011062800000000001; 0.09615781158208847; 0; 14.489970030359405; 5.0580089340977636; 0.41513099999999997; 0.10532031953334808; 0; 7.5044677430644242; 0; 0.0061180000000000002; 0.12090569400000002; 1; 0.54226532199999999; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.098119317170451664; 0; 7.5103054456481626; 1.8286026287943754e-16; 0.000110629; 0.083815971182452306; 0; 16.794483565552063; 5.5210997159967068; 0.24482799999999999; 0.10474692657589912; 0; 7.5103054456481626; 0; 0.0060829999999999999; 0.11945962800000001; 1; 0.37048125700000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.102278650710077; 0; 7.6756458736328428; 1.0765799026668185e-16; 0.000104832; 0.066689765842800786; 0; 22.570934008838886; 6.1205226150687331; 0.55765100000000001; 0.11342319473624229; 0; 7.675645873632841; 0; 0.00613; 0.115840201; 1; 0.67972603300000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.089864857494831085; 0; 7.4051292475016721; 1.0115365273264793e-15; 0.00011803100000000001; 0.067089772650173726; 0; 13.588586781758659; 5.9771381399093206; 0.42904999999999999; 0.092646818608045578; 0; 7.4051292475016739; 0; 0.006927; 0.11598285900000008; 1; 0.55207789000000007; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.10379571715990703; 0; 7.9049792274657786; 0; 0.00010699700000000001; 0.08136699987309319; 0; 10.099606084178809; 3.1931258055621536; 0.47775899999999999; 0.11787649244070053; 0; 7.9049792274657777; 0; 0.006966; 0.12106795700000009; 1; 0.60589995400000007; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.10017213860855383; 0; 7.5601286173239792; 2.8212726138689061e-15; 0.000108813; 0.087861099225633288; 0; 16.681050735350908; 6.1114141881548711; 0.66242699999999999; 0.10868729278445244; 0; 7.5601286173239801; 0; 0.0060889999999999998; 0.12770633700000009; 1; 0.7963311500000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.10354929056131479; 0; 7.848154683696027; 1.0496653987137382e-15; 0.00010699700000000001; 0.089179561326378276; 0; 13.813078221620646; 3.9176731324854606; 0.35197299999999998; 0.11683817580342293; 0; 7.8481546836960288; 0; 0.0069709999999999998; 0.13086535500000007; 1; 0.48991635200000005; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.096138358554419351; 0; 7.4734494862699705; 3.8400655055664725e-15; 0.00011055900000000001; 0.077449399758787715; 0; 12.36134960373251; 4.4088213850776308; 0.322463; 0.10152633488178253; 0; 7.4734494862699696; 0; 0.0061199999999999996; 0.12006546700000001; 1; 0.44875902600000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.099479017231394268; 0; 7.5658963545673492; 1.8547255261995798e-15; 0.00011125700000000001; 0.085409282706677914; 0; 11.896995600388243; 4.0299756182989839; 0.29772900000000002; 0.10747542977333069; 0; 7.5658963545673519; 0; 0.0061450000000000003; 0.12134264100000001; 1; 0.42532789800000004; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.098865067257600678; 0; 7.5396194428425245; 2.6122894697062506e-17; 0.00011055800000000001; 0.094187244772911072; 0; 13.075655078557293; 3.1082537404932671; 0.56672999999999996; 0.10621709749102592; 0; 7.5396194428425245; 0; 0.0060959999999999999; 0.11629752800000007; 1; 0.68923408600000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.092573028161293924; 0; 7.4242686233993123; 7.4014868308343765e-17; 0.0001144; 0.096113747314495193; 0; 16.696020249233683; 6.2339889930280838; 0.91183000000000003; 0.096408823505043983; 0; 7.424268623399314; 0; 0.0069829999999999996; 0.12398881199999992; 1; 1.042916212; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.090068747703399926; 0; 7.4007634852809332; 1.2335811384723962e-16; 0.00011754300000000001; 0.087365598107377693; 0; 11.337304341781522; 4.2803703337836732; 0.180312; 0.092979313805699348; 0; 7.4007634852809314; 0; 0.0069210000000000001; 0.11808166200000002; 1; 0.30543220500000001; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.08876080666151312; 0; 7.4111193381611606; 1.8997149470266043e-15; 0.000121594; 0.085849758982658383; 0; 14.493518553949707; 4.8357426365498526; 0.41237000000000001; 0.091220328584313393; 0; 7.4111193381611598; 0; 0.00694; 0.13595684000000002; 1; 0.55538843400000004; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.10359032649327726; 0; 7.9049681513519117; 5.2245789394125013e-17; 0.00011083800000000001; 0.071714226058439204; 0; 18.988094862275371; 5.4702393788116526; 0.281495; 0.11728531122207642; 0; 7.9049681513519099; 0; 0.0069499999999999996; 0.12554088400000002; 1; 0.41409672200000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.09985433891415596; 0; 7.5811142269133649; 1.9592171036337592e-15; 0.000111816; 0.07110896813017982; 0; 15.330632978397082; 5.1210522602002984; 0.558948; 0.10825121030211449; 0; 7.581114226913364; 0; 0.0061440000000000002; 0.12571742500000008; 1; 0.69092124100000007; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.10484972398947268; 0; 8.044233307451444; 9.1430131575125871e-16; 0.000111606; 0.087727850675582891; 0; 10.996993518651008; 3.9196931224701035; 0.35287800000000002; 0.12104739993810654; 0; 8.0442333074514458; 0; 0.0071609999999999998; 0.12387582100000001; 1; 0.48402642700000004; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.099911569234202885; 0; 7.5916625556032349; 1.8286026245432197e-15; 0.000109302; 0.088260682920614883; 0; 13.218446065369246; 5.7443878526225625; 0.67839799999999995; 0.10838954523205757; 0; 7.5916625556032322; 0; 0.0061840000000000003; 0.12276556900000013; 1; 0.80745687100000008; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.1000080312437871; 0; 7.5401518062872288; 7.8368684091187526e-17; 0.00011775200000000001; 0.087292833129564915; 0; 14.990119664529649; 4.9904710064662128; 0.29517500000000002; 0.10834896937012672; 0; 7.5401518062872288; 0; 0.0061219999999999998; 0.11790079600000002; 1; 0.41931554800000004; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.097148445818354107; 0; 7.4806524578246458; 1.9330942095300441e-15; 0.00011223500000000001; 0.0977532290495359; 0; 11.923319385511387; 3.9344038429219053; 0.33181500000000003; 0.10300877690315247; 0; 7.4806524578246485; 0; 0.0061980000000000004; 0.131017033; 1; 0.46914226800000003; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10205918256983612; 0; 7.7272021480165272; 8.0743492700011387e-17; 0.000106927; 0.072623182661258251; 0; 12.923867688835756; 5.5702309551517066; 0.18853; 0.1133374385535717; 0; 7.7272021480165272; 0; 0.0061139999999999996; 0.13734451600000003; 1; 0.33209544300000005; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.10333553633906624; 0; 7.7995253304782972; 1.8840148324571392e-15; 0.00010546000000000001; 0.10636267407486837; 0; 18.238732399193555; 5.5044781110620109; 0.66727400000000003; 0.11591990664601326; 0; 7.7995253304782999; 0; 0.0061939999999999999; 0.11553987599999996; 1; 0.789113336; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.093560272029467997; 0; 7.4345806309753906; 1.7763568394002506e-16; 0.00011363100000000001; 0.088155630318557512; 0; 17.301293718416513; 5.2370621626740768; 0.53201299999999996; 0.097534401342272758; 0; 7.4345806309753897; 0; 0.006999; 0.11400868000000011; 1; 0.65313431100000008; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.10109523209658536; 0; 7.6324037901547417; 2.4223047810003414e-16; 0.000106229; 0.10849673775109378; 0; 15.766765542924054; 4.3438904111745771; 0.607927; 0.11075459420681; 0; 7.6324037901547426; 0; 0.0062170000000000003; 0.12468800900000003; 1; 0.73893823800000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.1027047566392205; 0; 7.7073002048441701; 5.3828995133340925e-17; 0.000106718; 0.094905545606332672; 0; 12.253100724847865; 3.3849958978861525; 0.38381700000000002; 0.11423677206039429; 0; 7.7073002048441728; 0; 0.006326; 0.11022991499999996; 1; 0.50047963299999998; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.097598118597970296; 0; 7.496877517637647; 3.8661883997923593e-15; 0.00011055900000000001; 0.06066970775524775; 0; 12.66379160237606; 4.5387182212881294; 0.57148299999999996; 0.10381823033094406; 0; 7.4968775176376496; 0; 0.0061130000000000004; 0.12234657200000003; 1; 0.700053131; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.10371697847457494; 0; 7.9068888974079599; 5.2245789394125013e-17; 0.00011021; 0.089012215712240758; 0; 13.416963493204635; 3.8638102500471123; 0.459816; 0.11754537373781204; 0; 7.9068888974079607; 0; 0.0069800000000000001; 0.12443812500000005; 1; 0.59134433500000005; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.091589256707164973; 0; 7.4314305537281955; 7.4014868308343765e-17; 0.00011782200000000001; 0.070260098514457539; 0; 11.348750132045856; 4.9366551989709544; 0.35202; 0.095324566587805748; 0; 7.4314305537281955; 0; 0.0069560000000000004; 0.10947079100000001; 1; 0.46856461300000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.079481278791239382; 0; 7.5746618499801466; 1.6361181415528622e-16; 0.00012599400000000001; 0.10203454796882237; 0; 16.455306043892438; 6.1427933111818671; 0.33868700000000002; 0.080881264060735703; 0; 7.5746618499801492; 0; 0.0078519999999999996; 0.13408092000000005; 1; 0.48074591400000005; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.10399304172306349; 0; 7.9206354098744223; 0; 0.000104832; 0.10776833842198054; 0; 11.065300407523011; 4.4554236483127729; 0.53801299999999996; 0.11823217570781708; 0; 7.920635409874424; 0; 0.0061089999999999998; 0.13366153700000008; 1; 0.67788836900000005; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.092692026495933527; 0; 7.4206582697296062; 2.0047455668974244e-15; 0.00011495900000000001; 0.082853137014003903; 0; 12.484978408618877; 4.824489703993601; 0.20884; 0.096513817086815834; 0; 7.4206582697296044; 0; 0.0069560000000000004; 0.12659314000000002; 1; 0.34250409900000001; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.10325655883008783; 0; 7.7961869662423329; 5.3828995133340925e-17; 0.000113492; 0.085285805520557229; 0; 15.419004269260739; 6.4061600917911008; 0.28633500000000001; 0.1156429685652256; 0; 7.7961869662423302; 0; 0.0061609999999999998; 0.11191939499999999; 1; 0.404528887; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.094010271451302932; 0; 7.433327276311557; 1.7763568394002506e-16; 0.000113911; 0.083553244105794219; 0; 16.420652299722342; 6.2799660833138651; 0.53546199999999999; 0.098126290366053581; 0; 7.4333272763115588; 0; 0.0070889999999999998; 0.11839827800000007; 1; 0.66106318900000005; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.091856831684708595; 0; 7.4132245980858054; 9.8686491077791687e-17; 0.00011691400000000001; 0.076606999875770673; 0; 12.674335877620543; 3.8339556794392777; 0.46618500000000002; 0.095609590411186218; 0; 7.4132245980858071; 0; 0.0069309999999999997; 0.123515877; 1; 0.596748791; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.095497429477316986; 0; 7.4805119653567935; 5.0753052554292869e-17; 0.000115587; 0.082149752814854898; 0; 13.124596247616395; 6.8748782505390249; 0.28772700000000001; 0.10057220794260502; 0; 7.4805119653567917; 0; 0.0069690000000000004; 0.11834144100000002; 1; 0.41315302800000003; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.10323735078175862; 0; 7.7743885315471424; 1.8840148296669324e-16; 0.00010727600000000001; 0.077782235896358118; 0; 12.183176608298149; 4.9139652501414712; 0.29233100000000001; 0.1156877763569355; 0; 7.7743885315471397; 0; 0.0060660000000000002; 0.11066283700000001; 1; 0.40916711300000003; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.098691159311462856; 0; 7.5439944190198389; 3.81394261086941e-15; 0.000111397; 0.0778868433374625; 0; 12.226557251493984; 5.36703630981581; 0.36776599999999998; 0.10593519359827042; 0; 7.5439944190198398; 0; 0.0061330000000000004; 0.11478046000000004; 1; 0.48879085700000002; 
