0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.081619391450658441; 0; 9.0225363323115833; 0.1186577570655168; 6.0063000000000004e-05; 0.10118272185325622; 0; 26.074311693538299; 6.2048072326205492; 10.257747999999999; 0.077305076755583291; 0; 9.0225363323115833; 0.18393260167795289; 0.10695300000000001; 0.14540192800000018; 1; 10.510162991; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.090936476058076796; 0; 9.5068252972054381; 0.2692601795126669; 6.8934000000000001e-05; 0.093892974859994385; 0; 23.505582983442004; 6.8194339676670594; 2.1795810000000002; 0.072625552285462622; 0; 9.5068252972054363; 0.44057890543003253; 0.12798699999999999; 0.14850577999999964; 1; 2.4561427139999998; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.090446728184663996; 0; 8.5779756590121394; 0.1523807659913389; 6.1320000000000002e-05; 0.098030123150064832; 0; 15.167609391605712; 4.5576493466185442; 4.4314989999999996; 0.077490862195845694; 0; 8.5779756590121394; 0.25754587761732284; 0.109193; 0.12235915100000018; 1; 4.6631124709999998; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11019031682097521; 0; 12.960599867113791; 0.051966915736537299; 0.00012564400000000001; 0.093690598023033908; 0; 32.269608062476919; 6.5265817408079894; 4.7592530000000002; 0.11107760913670063; 0; 12.960599867113793; 0.1458446914074007; 0.12994600000000001; 0.13834304899999952; 1; 5.0276676929999997; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.069342097919732809; 0; 9.0319197072214443; 0.2437527218349643; 3.4153000000000003e-05; 0.10308743670413439; 0; 16.741147093724351; 4.918391929002067; 14.49253; 0.063766525248700578; 0; 9.0319197072214408; 0.29060333826421797; 0.161639; 0.12784189600000023; 1; 14.782045049000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.062520879356437645; 0; 10.167861456189318; 0.11533388361932896; 1.0686000000000001e-05; 0.089324752489725753; 0; 15.944255918548677; 5.6979983617409324; 10.055277; 0.062520879356437645; 0; 10.167861456189318; 0.11533388361932896; 0.19241800000000001; 0.1543788940000001; 1; 10.40208458; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.068525721024100983; 0; 12.516662948435226; 0.14322891188941808; 0.00013116200000000002; 0.10353252577728458; 0; 21.103674433917387; 4.3633653287203087; 1.1923969999999999; 0.064646197073161604; 0; 12.516662948435226; 0.35420816062012966; 0.120447; 0.14074838900000003; 1; 1.4537235509999999; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.071169519051500971; 0; 9.244139066805765; 0.14957572860377236; 2.5841000000000002e-05; 0.095447540283203125; 0; 14.475372389495512; 4.7749232767259064; 0.60003600000000001; 0.071169519051500971; 0; 9.244139066805765; 0.14957572860377236; 0.20629700000000001; 0.14265779100000006; 1; 0.94901663200000008; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.080629392679442052; 0; 12.872023879778979; 0.33951983956508042; 0.00015714300000000002; 0.09859040627876918; 0; 25.266555871993944; 5.4975106269202305; 8.5623129999999996; 0.097424536757171151; 0; 12.872023879778977; 4.3040471856040634; 0.078942999999999999; 0.13523380300000001; 1; 8.7766469459999996; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.066263117848370134; 0; 9.4094867353543581; 0.13755285345664731; 6.376500000000001e-05; 0.098478341082993304; 0; 18.880139309500848; 6.0630838268500371; 6.6562989999999997; 0.058633403140120208; 0; 9.4094867353543563; 0.21458245139236731; 0.107514; 0.14225502000000062; 1; 6.9061317850000004; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.073829068856624269; 0; 10.328215282041805; 0.12191640142715787; 5.3708000000000001e-05; 0.091172613079349193; 0; 23.115363919573436; 6.9008178779528135; 23.955265000000001; 0.063315586148140326; 0; 10.328215282041805; 0.16624963830976069; 0.12728500000000001; 0.14063669499999765; 1; 24.223240402999998; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.057932300720272993; 0; 8.7657735972584536; 0.19346966541459978; 7.9969000000000006e-05; 0.094038515959096985; 0; 22.920598642953184; 5.9566588145910817; 8.1577830000000002; 0.04368496486651046; 0; 8.7657735972584518; 0.40785669169040795; 0.13919500000000001; 0.14467927700000038; 1; 8.4417372460000006; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.086982216209519736; 0; 9.7489724433558926; 0.16173352876841712; 6.8932999999999999e-05; 0.10535438199128423; 0; 21.774259123065892; 5.4690176733494935; 35.456325999999997; 0.071975737921893601; 0; 9.7489724433558891; 0.28029441464526772; 0.11582099999999999; 0.12763612200000379; 1; 35.699852055000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.090325589266677317; 0; 8.0678913002824277; 0.11497853800341166; 1.3968000000000001e-05; 0.1018150554349025; 0; 17.820122789085769; 5.6679228237728099; 15.587619; 0.090325589266677317; 0; 8.0678913002824277; 0.11497853800341166; 0.23707700000000001; 0.18694954600000141; 1; 16.011659514000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.075620695609881716; 0; 9.927973775198943; 0.21314842790246735; 5.8597000000000002e-05; 0.095322906412184244; 0; 23.382338910306885; 5.8598645434010974; 12.870965999999999; 0.05889465498727408; 0; 9.927973775198943; 0.30357503367927163; 0.133102; 0.15247656100000012; 1; 13.156603157999999; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.10598703791302713; 0; 10.359138146638612; 0.05792364092744131; 7.2216000000000001e-05; 0.11065194779075682; 0; 32.694278260123284; 6.9151883574068798; 38.020386999999999; 0.11305065006017685; 0; 10.35913814663861; 0.10018917981852234; 0.118878; 0.13687619199999723; 1; 38.276213407999997; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.084783858392478484; 0; 9.8926134722464045; 0.14283093855981008; 8.5835000000000007e-05; 0.093221716306827684; 0; 26.990927577669698; 7.0395790212990486; 10.633490999999999; 0.086164958062855637; 0; 9.8926134722464045; 0.34447461652659939; 0.12617700000000001; 0.15969904800000057; 1; 10.919452883; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.054584267520623508; 0; 12.243005151892856; 0.10718323054068613; 0.00010280700000000001; 0.091895714726137084; 0; 23.567447249805031; 5.1667914412096421; 15.461551999999999; 0.047580259739223751; 0; 12.243005151892859; 0.18199871632576975; 0.124345; 0.14218252900000042; 1; 15.728182336; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.074984102243823667; 0; 10.773061180799429; 0.24863150373581874; 4.5537000000000001e-05; 0.093029024115262121; 0; 20.220585206650373; 4.7188647771692285; 1.781925; 0.070035196863478283; 0; 10.773061180799429; 0.29714496787939293; 0.21010699999999999; 0.1561534640000001; 1; 2.1482310010000001; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.077468201935548209; 0; 13.380387144109088; 0.056657575052003979; 0.000116495; 0.1135614540565897; 0; 27.979001030303586; 6.7986707302948437; 16.158674999999999; 0.077140668705105775; 0; 13.380387144109095; 0.13144557412064906; 0.15726899999999999; 0.1470929550000013; 1; 16.46315345; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.074789034283679459; 0; 10.554369826956247; 0.21194321899043958; 8.4578000000000002e-05; 0.085527140114988603; 0; 21.964164977656456; 6.102599908574744; 12.666615999999999; 0.077049283087253576; 0; 10.554369826956242; 0.39064436915134643; 0.098389000000000004; 0.14221351299999985; 1; 12.907303090999999; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.080918765324167904; 0; 9.1427270601368402; 0.10173016006271532; 6.0902000000000001e-05; 0.10583758788804214; 0; 19.178350236602455; 6.6192728057790857; 43.081553; 0.077703123204410071; 0; 9.142727060136842; 0.15890829687158686; 0.121408; 0.13329230700000153; 1; 43.336314209000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.054352016836354461; 0; 8.5261421360855731; 0.16524252825703195; 1.2990000000000001e-05; 0.093433188274502754; 0; 15.657907305670424; 5.3063711529047639; 15.511062000000001; 0.054352016836354461; 0; 8.5261421360855731; 0.16524252825703195; 0.228824; 0.17588779099999877; 1; 15.915786781; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.062231906950851346; 0; 8.5134194490109056; 0.35011233047774104; 3.2475999999999999e-05; 0.082131712482525751; 0; 12.779305167579214; 4.2162283640567759; 0.58973600000000004; 0.054253007408767713; 0; 8.5134194490109056; 0.39255018871746811; 0.124654; 0.13822952800000005; 1; 0.85265200400000007; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.06628057575318963; 0; 11.103929063152281; 0.042757671500587992; 9.568200000000001e-05; 0.096290147552887603; 0; 19.064365182468176; 4.9014041665688417; 2.655227; 0.058654477121308446; 0; 11.103929063152277; 0.085515343001175789; 0.113772; 0.13031857600000005; 1; 2.899413258; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.053104995225224494; 0; 9.4120097337056468; 0.089709869658507635; 1.6762e-05; 0.083507402358870761; 0; 18.915809885785183; 6.2466155969788; 8.1376679999999997; 0.053104995225224494; 0; 9.4120097337056468; 0.089709869658507635; 0.22442500000000001; 0.15798298199999969; 1; 8.5200927439999994; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.098385721145729937; 0; 12.125598443680211; 0.07528369566934888; 0.00010965100000000001; 0.12165810736931032; 0; 27.39707255882421; 4.9950309368088206; 19.937169000000001; 0.1011190140992403; 0; 12.125598443680209; 0.1745944673049955; 0.12889200000000001; 0.13875777999999822; 1; 20.204928430999999; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.073014644812224666; 0; 9.3238559883903882; 0.12730409360623757; 1.1035e-05; 0.1067058899927707; 0; 21.673684725577171; 6.6634494633142243; 7.9761439999999997; 0.073014644812224666; 0; 9.3238559883903882; 0.12730409360623757; 0.18795500000000001; 0.1674196929999999; 1; 8.3315297279999996; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 0; 60.102302115000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.054646757348544066; 0; 10.277621786002479; 0.15784778474759698; 2.8775000000000001e-05; 0.079512621164321895; 0; 19.045600086351378; 6.259298937649052; 22.110551000000001; 0.046459036016064444; 0; 10.277621786002479; 0.17324756862541127; 0.13656799999999999; 0.18315163599999906; 1; 22.430299411; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.07094053586178202; 0; 12.321208784324698; 0.099936455188347942; 5.0425000000000006e-05; 0.10473839805016051; 0; 35.68589588905872; 5.3963576954024752; 41.166041999999997; 0.064648229012275307; 0; 12.321208784324698; 0.11850772199722613; 0.24638099999999999; 0.17594085100000439; 1; 41.588414276000002; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.072165472413964413; 0; 9.4259741499498197; 0.14444645119208821; 1.3689000000000001e-05; 0.11125900436724935; 0; 21.336723560484412; 6.5794048931479923; 0.82112799999999997; 0.072165472413964413; 0; 9.4259741499498197; 0.14444645119208821; 0.16902500000000001; 0.19313818200000005; 1; 1.183304871; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.095579748312311794; 0; 13.22379101837066; 0.073353681595535403; 6.2508000000000005e-05; 0.096387297206092626; 0; 33.043612104930837; 7.5079231944259339; 13.566466; 0.085728364179328997; 0; 13.22379101837066; 0.092814862427003986; 0.24409; 0.16306613700000039; 1; 13.973684645000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.075625704905877889; 0; 8.8056472552317153; 0.2428814745244052; 5.9435000000000003e-05; 0.075125501491129398; 0; 16.211103584862492; 4.9103438602355167; 2.8128139999999999; 0.063431046707555658; 0; 8.8056472552317153; 0.3788951002580716; 0.10531; 0.13794220700000009; 1; 3.056125642; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.094532288065770784; 0; 9.6526596119823864; 0.27922080569557273; 0.00011775200000000001; 0.096939383695522949; 0; 18.134938416033862; 6.0001696934312001; 37.242888999999998; 0.10394504815340042; 0; 9.6526596119823864; 3.0042629085699635; 0.060135000000000001; 0.13525757300000077; 1; 37.438399324999999; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.098737788210446764; 0; 8.2045696249647015; 0.12036084373757422; 5.1822000000000006e-05; 0.12277022401491801; 0; 14.288996864452427; 5.42224376336247; 3.3997090000000001; 0.085316848531365397; 0; 8.2045696249646998; 0.1781340487316099; 0.132526; 0.15707137199999988; 1; 3.689358194; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.073179420976914836; 0; 13.348418163059849; 0.21902190789288969; 0.000113213; 0.095910066493639826; 0; 30.119822090559424; 5.5199557874151592; 26.070955000000001; 0.069732042784192441; 0; 13.348418163059851; 0.46571808213748456; 0.209672; 0.14678531299999872; 1; 26.427525526; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.083148413436843996; 0; 9.8992749332262822; 0.3326237001067901; 0.00013640000000000001; 0.088759731717540744; 0; 21.821564721797198; 6.5244529411157002; 20.674054999999999; 0.10946930795907975; 0; 9.8992749332262786; 3.7293011854770297; 0.082547999999999996; 0.1482983179999999; 1; 20.905037717999999; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.088926483184481278; 0; 9.1456935990684709; 0.12559288437264571; 9.8127000000000004e-05; 0.096769337512312398; 0; 23.337764797892216; 5.1056673911219912; 21.713512000000001; 0.093077193507376838; 0; 9.1456935990684745; 0.28812485238430652; 0.114106; 0.14253700899999872; 1; 21.970253136; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.070970885561041114; 0; 8.8761516364681672; 0.066648790071008129; 1.4178e-05; 0.099825409449342831; 0; 18.749909545693608; 5.5402523275365558; 1.9041459999999999; 0.070970885561041114; 0; 8.8761516364681672; 0.066648790071008129; 0.20485400000000001; 0.16265996500000035; 1; 2.2716741430000003; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.083036051478748221; 0; 10.880503614832115; 0.16027151856497326; 9.5193000000000008e-05; 0.08541584963148291; 0; 21.861137958392927; 4.705988332583245; 15.83104; 0.076854557618498798; 0; 10.880503614832117; 0.32724266520710932; 0.11785900000000001; 0.14292692100000182; 1; 16.091921114000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.060187333973181809; 0; 9.3269814663829127; 0.15036302463543347; 1.2991000000000001e-05; 0.12435433979738843; 0; 23.39191421723951; 7.8053033118401407; 14.368053; 0.060187333973181809; 0; 9.3269814663829127; 0.15036302463543347; 0.22938; 0.15654626100000002; 1; 14.753992252; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.066933627112781349; 0; 8.9122444791688942; 0.067459312870797664; 1.5016000000000002e-05; 0.073271688725799325; 0; 14.869858564619186; 5.6227300973310159; 36.087598999999997; 0.066933627112781349; 0; 8.9122444791688942; 0.067459312870797664; 0.197715; 0.17642621300000044; 1; 36.461755228999998; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.071976254961346506; 0; 9.1498244313312416; 0.13736557609379887; 1.4527000000000002e-05; 0.11552680354742777; 0; 22.078721231474553; 5.9288946507184548; 9.3212799999999998; 0.071976254961346506; 0; 9.1498244313312416; 0.13736557609379887; 0.20505799999999999; 0.19177775999999949; 1; 9.7181302869999993; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.079211595723880271; 0; 10.871689813189066; 0.082515968411535898; 9.4006000000000008e-05; 0.11531658158511729; 0; 28.523281738349784; 5.9815957899905738; 47.066792999999997; 0.077652319055050614; 0; 10.871689813189073; 0.16833257555952655; 0.14636299999999999; 0.15833628400000632; 1; 47.371586290000003; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.093617549464106553; 0; 10.608808623559375; 0.061516623389764734; 9.1911000000000008e-05; 0.11347870021287737; 0; 23.104165312893894; 4.9812626741246309; 49.590733999999998; 0.094898231662809848; 0; 10.60880862355938; 0.1230332467795304; 0.094909999999999994; 0.13600238200000514; 1; 49.821738293000003; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.095029457086322669; 0; 10.595134006921535; 0.35765186800391652; 5.7409000000000005e-05; 0.090120535743023672; 0; 21.847577710168469; 4.6165802126232958; 28.557022; 0.089972058563337967; 0; 10.595134006921535; 0.50382003139011433; 0.13443099999999999; 0.17795260300000074; 1; 28.869463012000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.080764606739911773; 0; 9.2230193267928637; 0.16207769719008483; 9.7638000000000003e-05; 0.099780483703528128; 0; 27.815755432513782; 5.1034307269221655; 20.166592999999999; 0.073498818859019696; 0; 9.223019326792862; 0.4689611002965115; 0.114714; 0.15018320500000021; 1; 20.431587842999999; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.097140121848658764; 0; 9.8411216038515263; 0.34492812405868883; 7.5916999999999998e-05; 0.10725938462253128; 0; 28.766596746732123; 5.99995690142305; 9.1839940000000002; 0.083406916960375388; 0; 9.8411216038515263; 0.62087062330563936; 0.24266099999999999; 0.14295696399999991; 1; 9.5696878810000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.06733629126323476; 0; 9.511767919218304; 0.099397358328296076; 6.6210000000000005e-05; 0.095569916916164482; 0; 22.360637500576864; 6.6045313516362594; 7.49092; 0.05709186973050237; 0; 9.511767919218304; 0.14938379260752158; 0.097048999999999996; 0.13306591400000045; 1; 7.7211011240000005; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.065156619021192533; 0; 9.83115171588301; 0.30256246677311832; 0.00012368900000000001; 0.094791476707905525; 0; 14.963024439349956; 6.0238272421605803; 3.87086; 0.086249792948365211; 0; 9.83115171588301; 2.9379772497003893; 0.058754000000000001; 0.13271906799999966; 1; 4.0624567569999996; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.070958205006735511; 0; 11.055545084150699; 0.07384294213258262; 3.8412000000000004e-05; 0.10994226367850053; 0; 19.781315910293728; 5.608680961689485; 3.1265200000000002; 0.066677315977915208; 0; 11.055545084150699; 0.079870937408712206; 0.183838; 0.13570235699999961; 1; 3.4460987689999998; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.066812324710190302; 0; 8.8396492786063785; 0.17068166187414216; 2.5771000000000001e-05; 0.11308035883121192; 0; 18.201868333247177; 6.0299302022007977; 11.335150000000001; 0.060957442062932091; 0; 8.8396492786063785; 0.18452071553961313; 0.17755799999999999; 0.14361561600000006; 1; 11.656349387000001; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.071554263131003132; 0; 11.565817142369383; 0.3345904458383433; 0.00013612000000000002; 0.08519344765227288; 0; 24.586228130121047; 5.2903263543228389; 19.176742999999998; 0.065212126642179027; 0; 11.565817142369385; 0.89613671364142755; 0.10205599999999999; 0.14680386700000073; 1; 19.425738986999999; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.043711259408666048; 0; 8.6156487444935461; 0.088000128817399922; 1.3969000000000001e-05; 0.10284585814530912; 0; 13.90562111371737; 5.3536083735749544; 5.2590209999999997; 0.043711259408666048; 0; 8.6156487444935461; 0.088000128817399922; 0.16350200000000001; 0.16679705300000033; 1; 5.5893340220000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.099630870796898571; 0; 10.588298803520949; 0.077314976071647029; 8.2412999999999999e-05; 0.10614348823825519; 0; 17.871730726059312; 5.1497981558591368; 11.92512; 0.091361296921968455; 0; 10.588298803520953; 0.14535215501469656; 0.123003; 0.13454806700000085; 1; 12.182753480000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.082757722103159945; 0; 11.628036630668577; 0.37602825002613904; 8.751100000000001e-05; 0.079977773223072285; 0; 20.344855325466924; 4.9587315426915888; 8.3245229999999992; 0.07001233421209635; 0; 11.628036630668575; 0.57231452479169487; 0.13517599999999999; 0.14927250500000055; 1; 8.6090590159999998; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10509100151356569; 0; 9.5392986047618926; 0.13021730239148552; 4.6374e-05; 0.10564633517673142; 0; 18.695552222818744; 5.336021519729452; 10.207651; 0.094808715903623539; 0; 9.5392986047618926; 0.16967709099496595; 0.12357600000000001; 0.14546874600000056; 1; 10.476742120000001; 
