0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11171426701134649; 1; 5.8517983899960377; 3.6752210415820561e-16; 9.4286000000000012e-05; 0.081474475935101515; 1; 8.7032924107724714; 3.3566530663640841; 0.13214500000000001; 0.11717293411493301; 1; 5.8517983899960395; 0; 0.0070740000000000004; 0.10507435700000001; 1; 0.24438764300000002; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11132587389699344; 1; 5.854226833023481; 4.9002947252902919e-16; 9.4705000000000009e-05; 0.085213265071312591; 1; 6.7640520068466543; 1.5111333818313406; 0.14507600000000001; 0.11690703779459; 1; 5.8542268330234783; 0; 0.0070780000000000001; 0.097752566000000013; 1; 0.25000127100000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10027402308252123; 1; 5.3231514854947779; 2.9605947308695336e-16; 8.7790000000000012e-05; 0.059842580356276952; 1; 11.566849647862382; 7.3500523432868743; 0.19173699999999999; 0.10366371273994446; 1; 5.3231514854947797; 0; 0.0070939999999999996; 0.096727674; 1; 0.295646464; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.11125256198233571; 1; 5.8575219763814719; 2.7564157825497784e-16; 9.4425000000000005e-05; 0.07334482268197462; 1; 10.765328531413617; 5.2045715042428053; 0.12196700000000001; 0.1168266162276268; 1; 5.8575219763814728; 0; 0.0070930000000000003; 0.098432751999999998; 1; 0.227587177; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.086225663125514981; 1; 4.81902213236335; 8.8817842025848709e-16; 8.1714000000000011e-05; 0.066384863315357104; 1; 8.2898599043981704; 4.7495812135453734; 0.191354; 0.087849000468850136; 1; 4.8190221323633491; 0; 0.0062240000000000004; 0.091951766000000032; 1; 0.28961148000000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.11161575106711223; 1; 5.8638263242921322; 6.7379052433548473e-16; 9.4076000000000012e-05; 0.065648664906620982; 1; 9.8484277357733063; 3.4613996815617183; 0.16350700000000001; 0.11709220707416534; 1; 5.8638263242921322; 0; 0.0070740000000000004; 0.10073982000000001; 1; 0.27141489600000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11139804304673753; 1; 5.8476711991645001; 6.737905247045889e-16; 9.4355e-05; 0.091971889568062931; 1; 8.8947535042652568; 3.9076114335268324; 0.11631; 0.11694211885333061; 1; 5.8476711991644992; 0; 0.007071; 0.097759966000000018; 1; 0.22123532100000001; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.11123957741877129; 1; 5.8583308975705428; 7.0441736689953761e-16; 9.4774000000000011e-05; 0.06508298233772318; 1; 7.9064239869187896; 3.4076662798420121; 0.167572; 0.11684013903141022; 1; 5.8583308975705428; 0; 0.0070699999999999999; 0.098014253000000037; 1; 0.27275102700000003; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11154737400597539; 1; 5.8698105850319306; 9.1880526175875023e-17; 9.4425000000000005e-05; 0.07369103593130906; 1; 6.9468210120444098; 2.8732085221559922; 0.085317000000000004; 0.11702537909150124; 1; 5.8698105850319298; 0; 0.0070140000000000003; 0.10195781500000001; 1; 0.19438324000000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.08949679050308007; 1; 4.945686659092674; 6.1489275311484323e-16; 8.4368000000000003e-05; 0.062551344744861126; 1; 6.2531209384857815; 2.4551985510913839; 0.073934; 0.09186917170882225; 1; 4.9456866590926749; 0; 0.0061980000000000004; 0.091257252000000025; 1; 0.17147362000000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.10963113246292903; 1; 5.7900417414547896; 3.3689526237222783e-16; 9.9524000000000005e-05; 0.072957567870616913; 1; 7.6894141217937753; 3.7303720900949671; 0.060733000000000002; 0.11471286788582802; 1; 5.7900417414547896; 0; 0.0075129999999999997; 0.115932166; 1; 0.18427769000000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.11139997377477844; 1; 5.8954917629503187; 5.2065631458765426e-16; 9.9733000000000002e-05; 0.064147915225476027; 1; 8.1204392608886913; 2.4767554110925145; 0.174792; 0.11693580821156502; 1; 5.8954917629503196; 0; 0.0070699999999999999; 0.090792645000000019; 1; 0.27275437800000002; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11181054444148622; 1; 5.8578939232469294; 4.5940263019775693e-16; 9.4286000000000012e-05; 0.077951516128248632; 1; 7.029454891728248; 2.4551388398422036; 0.143932; 0.11725126951932907; 1; 5.8578939232469303; 0; 0.0070439999999999999; 0.10133157400000004; 1; 0.25240186000000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.11174983043095162; 1; 5.8672409920005668; 2.4501473633267642e-16; 9.4984000000000011e-05; 0.065349125804809421; 1; 8.9586579711965939; 6.051839274305868; 0.208264; 0.11718772351741791; 1; 5.8672409920005677; 0; 0.0070439999999999999; 0.10561724200000001; 1; 0.32102022600000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11165773817177477; 1; 5.8675592006552915; 4.9002947272194305e-16; 9.3238000000000004e-05; 0.066312288865447044; 1; 11.723362526828902; 3.5143388312699764; 0.50226599999999999; 0.11709680780768394; 1; 5.8675592006552932; 0; 0.0071729999999999997; 0.10436321500000005; 1; 0.61389545300000004; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.11168135445693443; 1; 5.8582444369565518; 3.6752210429452926e-16; 9.4775e-05; 0.058264683683713278; 1; 10.666664342588071; 5.7297076691530133; 0.16922200000000001; 0.11712021380662918; 1; 5.8582444369565518; 0; 0.0070819999999999998; 0.092736220000000022; 1; 0.26913499500000004; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11143780525388389; 1; 5.8513622603350868; 5.8190999893768472e-16; 9.4705000000000009e-05; 0.06825364772230387; 1; 9.1477176178489366; 4.5665011411078584; 0.19528699999999999; 0.11697646230459213; 1; 5.851362260335085; 0; 0.0070470000000000003; 0.10099165100000002; 1; 0.303420356; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.079105859547853472; 1; 4.5960704229189968; 8.1712414406189371e-16; 8.0805999999999998e-05; 0.086117184720933437; 1; 6.433845354614717; 3.3098184407517266; 0.121933; 0.079694546759128571; 1; 4.5960704229189968; 0; 0.006195; 0.099215921000000012; 1; 0.22742472700000002; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.11163983005901863; 1; 5.8593655572799896; 6.1253684076352927e-16; 9.5334000000000006e-05; 0.064904995366103113; 1; 8.0927808738073423; 2.5590143441088711; 0.65034899999999995; 0.11711282655596733; 1; 5.8593655572799888; 0; 0.007136; 0.11083064900000014; 1; 0.7684109830000001; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.11154507511648638; 1; 5.8481392844507916; 2.1438789427405142e-16; 9.4705000000000009e-05; 0.064031368798830299; 1; 7.2211789671629347; 2.3002283694241639; 0.13237099999999999; 0.1170477420091629; 1; 5.8481392844507898; 0; 0.007064; 0.12590823700000006; 1; 0.26543794200000004; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11179811918529971; 1; 5.8459206648309383; 3.3689526250855143e-16; 9.3517000000000006e-05; 0.075767433084547517; 1; 8.7014344281742062; 4.4266280367812447; 0.190026; 0.11720045283436775; 1; 5.8459206648309392; 0; 0.0070479999999999996; 0.099970406000000026; 1; 0.29713792300000003; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.11164786769398327; 1; 5.862755428291524; 6.7379052484091254e-16; 9.3657000000000001e-05; 0.074977677146142174; 1; 7.2714205783502095; 1.9452302177995742; 0.18823799999999999; 0.11712126433849335; 1; 5.862755428291524; 0; 0.007051; 0.10095244300000003; 1; 0.29633510000000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11134755251736476; 1; 5.8664873850458035; 2.1438789427405142e-16; 9.3936000000000003e-05; 0.069762862932223543; 1; 8.4475044785193685; 4.9270941543864542; 0.203044; 0.11688616126775742; 1; 5.8664873850458026; 0; 0.007025; 0.096523273000000034; 1; 0.30668620900000004; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.11158021667907977; 1; 5.8634535395995631; 4.5940263033408067e-16; 9.3447000000000002e-05; 0.066964820027351379; 1; 7.8881202422708903; 3.6499603340601148; 0.145596; 0.11708632484078407; 1; 5.8634535395995613; 0; 0.0070429999999999998; 0.097755062000000004; 1; 0.250487509; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.1114793620232878; 1; 5.8711256780577887; 4.9002947252902929e-16; 9.3448000000000004e-05; 0.089311810624268323; 1; 8.753025072088862; 6.0513775472223186; 0.172293; 0.11701730638742447; 1; 5.8711256780577887; 0; 0.0070020000000000004; 0.095630465000000039; 1; 0.27501891300000003; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11167386302660251; 1; 5.865825398729883; 3.3689526223590424e-16; 9.4076000000000012e-05; 0.071389862853619784; 1; 7.3607507174840769; 3.0959145756599002; 0.142097; 0.11714131757616997; 1; 5.8658253987298812; 0; 0.0070099999999999997; 0.099228981000000008; 1; 0.24843005700000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.11183477706950286; 1; 5.8923038409882063; 3.9814894621683063e-16; 9.4215000000000005e-05; 0.069270852766931054; 1; 9.108612833009893; 5.5652227921159438; 0.107422; 0.11725873872637749; 1; 5.8923038409882071; 0; 0.0069839999999999998; 0.098516329999999999; 1; 0.213016545; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.11185348547738173; 1; 5.8522003786085239; 2.7564157825497784e-16; 9.3517000000000006e-05; 0.078637933048109218; 1; 7.5776964767233235; 2.3122556867120432; 0.237565; 0.11727894842624664; 1; 5.8522003786085248; 0; 0.0070229999999999997; 0.096915765000000001; 1; 0.341597282; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.1111641479977246; 1; 5.8898885705725617; 3.6752210429452926e-16; 9.3658000000000004e-05; 0.07429173197597265; 1; 8.1925364705357531; 2.4158628249657248; 0.13298699999999999; 0.11675839498639107; 1; 5.8898885705725608; 0; 0.006986; 0.091042897000000025; 1; 0.23110955500000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.11152443109915175; 1; 5.873173240079737; 3.3689526237222783e-16; 9.4356000000000003e-05; 0.063152097165584564; 1; 8.7486295184045666; 4.0404924649828589; 0.13674500000000001; 0.11701198667287827; 1; 5.873173240079737; 0; 0.0069829999999999996; 0.097380802000000016; 1; 0.24120315800000003; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11141315642102011; 1; 5.8837046993902771; 3.6752210429452926e-16; 9.3727000000000006e-05; 0.068752668332308531; 1; 6.9936868478845486; 2.7471028203437258; 0.19763; 0.11695947498083115; 1; 5.883704699390278; 0; 0.0069800000000000001; 0.095830298000000036; 1; 0.30053402500000004; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.11133368827145675; 1; 5.8671441485927502; 2.4501473633267642e-16; 9.4286000000000012e-05; 0.062407611170783639; 1; 11.758124522805142; 4.4765934204215423; 0.173571; 0.11688144132494926; 1; 5.8671441485927494; 0; 0.0070679999999999996; 0.097420311000000023; 1; 0.27815359700000003; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11135593313595345; 1; 5.8508685650296233; 4.9002947252902929e-16; 9.4915000000000009e-05; 0.097621787546409503; 1; 8.0423145144116521; 4.9564454470751631; 0.058764999999999998; 0.11691552773118019; 1; 5.8508685650296242; 0; 0.007012; 0.096272026000000011; 1; 0.16214394100000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11133535257701216; 1; 5.8811227032146771; 4.2877578864455972e-16; 9.4984999999999999e-05; 0.066560835267106697; 1; 7.390879219603339; 1.75206470693465; 0.10247100000000001; 0.1168784573674202; 1; 5.8811227032146771; 0; 0.0070349999999999996; 0.095629091999999999; 1; 0.20523007700000001; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.11159135144332359; 1; 5.8628196619221233; 3.3689526237222783e-16; 9.3867000000000001e-05; 0.077225984632968897; 1; 8.5918872905562722; 3.9519244943477583; 0.16938300000000001; 0.11709233373403549; 1; 5.8628196619221224; 0; 0.0070460000000000002; 0.094433656000000005; 1; 0.270956523; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.11154425324037157; 1; 5.8674302694618055; 5.206563147239778e-16; 9.3937000000000005e-05; 0.061200499749527529; 1; 8.660328288622102; 4.1119966465889197; 0.15745799999999999; 0.11705290526151657; 1; 5.8674302694618072; 0; 0.0070439999999999999; 0.10009771000000005; 1; 0.26469364700000003; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11152912393726151; 1; 5.8670054483238907; 3.9814894635315428e-16; 9.1352000000000002e-05; 0.078277387063611634; 1; 10.066420385361074; 3.8739353699716275; 1.0961080000000001; 0.1170160211622715; 1; 5.8670054483238907; 0; 0.0070419999999999996; 0.097544584999999948; 1; 1.200785937; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.094650600965206444; 1; 5.1071386281656377; 7.1737487684188803e-16; 8.3182000000000004e-05; 0.05368516524322331; 1; 7.8269298641105012; 3.4938087618463509; 0.11601300000000001; 0.097439585253596306; 1; 5.1071386281656368; 0; 0.0070759999999999998; 0.086983939999999996; 1; 0.210156122; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11120630929182315; 1; 5.8613803029644806; 4.2877578850823618e-16; 9.379700000000001e-05; 0.074954525352670595; 1; 8.6957942687420218; 3.3124179941375824; 0.26134800000000002; 0.11681846901774406; 1; 5.8613803029644824; 0; 0.0070359999999999997; 0.096821030999999988; 1; 0.36529882800000002; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.1115965134110944; 1; 5.8813647383317935; 4.9002947239270564e-16; 9.4356000000000003e-05; 0.052691108208488331; 1; 7.3552734150345236; 2.4173412075123095; 0.123589; 0.11709247529506683; 1; 5.8813647383317926; 0; 0.0072009999999999999; 0.095559103000000006; 1; 0.22644345900000001; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.11184256909222438; 1; 5.8857235431163453; 4.2877578841177925e-16; 9.4704000000000007e-05; 0.064006119552585811; 1; 7.4179523163027881; 2.1235002784602499; 0.17502599999999999; 0.11726083979010582; 1; 5.8857235431163453; 0; 0.0070429999999999998; 0.09606881500000003; 1; 0.27823251900000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11169059266304147; 1; 5.8739248892776859; 5.8190999876149452e-16; 9.4705000000000009e-05; 0.098472466071446732; 1; 7.4415192022745389; 3.1619810847159346; 0.081086000000000005; 0.11716498807072639; 1; 5.8739248892776876; 0; 0.0070330000000000002; 0.090644794000000001; 1; 0.178858499; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.097222635591471637; 1; 5.2186036042483472; 5.5922344930060441e-16; 8.8279e-05; 0.065133998678489166; 1; 9.4145188283178562; 6.3845288665029019; 0.098057000000000005; 0.1001791600137949; 1; 5.218603604248349; 0; 0.0072319999999999997; 0.10965348500000001; 1; 0.21503076400000001; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.098346422529882849; 1; 5.2581137347585454; 6.2501444405250238e-16; 8.8139000000000004e-05; 0.061099473048340187; 1; 7.4070232800350055; 5.4765768438662734; 0.140597; 0.1014210432767868; 1; 5.2581137347585454; 0; 0.007071; 0.091956955000000021; 1; 0.23971309400000002; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.11138768211520951; 1; 5.8741287570864857; 2.7564157825497784e-16; 9.3727000000000006e-05; 0.061488456196255155; 1; 7.0687501676456632; 1.3586852082768262; 0.13057099999999999; 0.11690492182970047; 1; 5.8741287570864866; 0; 0.0070590000000000002; 0.09584075000000003; 1; 0.23356447700000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.089445097658496633; 1; 4.9266255562902757; 5.1241062791688209e-16; 8.5067000000000004e-05; 0.058591730560043027; 1; 9.4656256219954003; 6.5540144291764619; 0.120449; 0.09171161986887455; 1; 4.9266255562902765; 0; 0.0062449999999999997; 0.099717473000000029; 1; 0.22649654000000002; 
0.10000000000000001; 0.107622; 0.001; 1000; 9.9999999999999994e-12; 0.37; 2; 0.11145433963372789; 1; 5.8750430484205074; 7.6567105060781662e-16; 9.2051000000000003e-05; 0.071743388893082738; 1; 14.436403350133837; 4.9431817327922687; 1.60032; 0.1169901043176651; 1; 5.8750430484205065; 0; 0.0070520000000000001; 0.10742231899999992; 1; 1.7148863699999999; 
0.050000000000000003; 0.20000000000000001; 0.001; 1000; 1.0000000000000001e-09; 0.37; 20; 0.11179867695117819; 1; 5.8615613354691263; 5.5128315647008892e-16; 9.3867000000000001e-05; 0.066740267695142672; 1; 8.8351682677203289; 4.1891077266350951; 0.17157600000000001; 0.11722968891263008; 1; 5.8615613354691254; 0; 0.0070679999999999996; 0.097431049000000033; 1; 0.27616891600000004; 
0.10000000000000001; 0.107622; 0.000428155; 1000; 1.0000000000000001e-09; 0.5; 20; 0.092346793327193991; 1; 5.0111972937688574; 6.1489275311484323e-16; 8.4438000000000007e-05; 0.057485969991169193; 1; 8.5966130756486283; 3.5449832925041731; 0.044172000000000003; 0.094946771860122681; 1; 5.0111972937688574; 0; 0.0061900000000000002; 0.099537715999999998; 1; 0.14998415400000001; 
0.050000000000000003; 0.107622; 0.001; 10; 9.9999999999999994e-12; 0.5; 20; 0.11139079311798358; 1; 5.8508936200098161; 4.594026305668612e-16; 9.4356000000000003e-05; 0.065773567983082357; 1; 13.54376270472015; 5.3227949012266507; 0.46604099999999998; 0.11692924797534943; 1; 5.8508936200098169; 0; 0.007064; 0.096355543000000016; 1; 0.569554899; 
0.050000000000000003; 0.20000000000000001; 0.000428155; 1000; 9.9999999999999994e-12; 0.5; 2; 0.11123763230340235; 1; 5.8512386111878172; 3.9814894635315428e-16; 9.4356000000000003e-05; 0.059685459929621883; 1; 7.0983380986372735; 2.0902067859317022; 0.14430899999999999; 0.1168224923312664; 1; 5.851238611187819; 0; 0.0070390000000000001; 0.092372029000000022; 1; 0.24381438500000002; 
0.10000000000000001; 0.20000000000000001; 0.000428155; 10; 9.9999999999999994e-12; 0.37; 20; 0.11015603871181093; 1; 5.7974661135749779; 6.7379052460813202e-16; 9.428500000000001e-05; 0.048218776471912861; 1; 8.0276499062699411; 3.4836710604547796; 0.240844; 0.11546551063656807; 1; 5.7974661135749788; 0; 0.007045; 0.097001509000000041; 1; 0.34498479400000004; 
0.10000000000000001; 0.20000000000000001; 0.001; 10; 1.0000000000000001e-09; 0.5; 2; 0.1116267360489944; 1; 5.8775996275145328; 4.9002947239270564e-16; 9.4216000000000007e-05; 0.05484867915511131; 1; 8.0078748974124228; 3.0270058524378154; 0.102717; 0.11710059642791748; 1; 5.8775996275145337; 0; 0.0071050000000000002; 0.099375761000000021; 1; 0.20929197700000002; 
0.050000000000000003; 0.107622; 0.000428155; 10; 1.0000000000000001e-09; 0.37; 2; 0.081339891254901889; 1; 4.6645038546850826; 3.907985047562784e-16; 8.1225000000000009e-05; 0.049705514345656739; 1; 7.250379192206327; 4.1120258850250355; 0.15976000000000001; 0.082250881940126419; 1; 4.6645038546850834; 0; 0.0062259999999999998; 0.088599726999999989; 1; 0.254666952; 
.
